assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
520876,137166,Frankenbergerius armatus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
520876,137166,Frankenbergerius armatus,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
520876,137166,Frankenbergerius armatus,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
521021,137173,Onthophagus lacustris,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Unknown,
521135,137183,Cryptocanthon rayonensis,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
521625,137217,Mimonthophagus limbibasis,12.1,Other threat,2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
521625,137217,Mimonthophagus limbibasis,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
522132,137249,Phalops bubalus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
522146,137250,Sisyphus fasciculatus,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
522146,137250,Sisyphus fasciculatus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
522243,137255,Gyronotus mulanjensis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
522243,137255,Gyronotus mulanjensis,2.1.2,Small-holder farming,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
522243,137255,Gyronotus mulanjensis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
522489,137273,Kheper nigroaeneus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
523186,137321,Pachysoma aesculapius,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
523186,137321,Pachysoma aesculapius,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
523186,137321,Pachysoma aesculapius,8.1.2,Named species,1.2,Ecosystem degradation,,Unspecified Acacia,,Unknown,Unknown,,Ongoing,
523214,137323,Copris amabilis,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
523662,137346,Cryptocanthon brevisetosus,5.3.5,Motivation Unknown/Unrecorded,"","",,,,Unknown,Unknown,,Ongoing,
523970,137365,Oniticellus pseudoplanatus,5.1.4,Motivation Unknown/Unrecorded,2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
523970,137365,Oniticellus pseudoplanatus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
524756,137411,Onitis mendax,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
524910,137422,Pachysoma endroedyi,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
525128,137438,Pachysoma hippocrates,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
525128,137438,Pachysoma hippocrates,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
525128,137438,Pachysoma hippocrates,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
525295,137449,Copris morphaeus,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
525429,137459,Onitis nemoralis,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
525429,137459,Onitis nemoralis,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
525583,137471,Ateuchus guatemalensis,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
525653,137476,Canthon smaragdulus,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
526019,137499,Copris capensis,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
526395,137519,Platyonitis bicuariensis,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Unknown,
526409,137520,Dichotomius maya,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
526573,137526,Aulacopris matthewsi,6.1,Recreational activities,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Unknown,,Ongoing,
527073,137559,Gyronotus pumilus,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
527073,137559,Gyronotus pumilus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
527073,137559,Gyronotus pumilus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
527227,137570,Garreta malleolus,5.1.2,Unintentional effects (species is not the target),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
527283,137574,Canthidium femoratum,11.3,Temperature extremes,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Future,
527397,137584,Canthon quadripunctatus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
527654,137598,Ateuchus halffteri,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
527777,137604,Onthophagus depilatus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Unknown,
527777,137604,Onthophagus depilatus,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Unknown,
527833,137608,Onitis meyeri,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
527833,137608,Onitis meyeri,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
528262,137629,Onthophagus aequepubens,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
528420,137639,Ontherus hadros,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Unknown,
528476,137643,Onitis obscurus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
528490,137644,Canthon helleri,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
528490,137644,Canthon helleri,11.1,Habitat shifting & alteration,1.3,Indirect ecosystem effects,,,,Unknown,Unknown,,Future,
528801,137659,Anomiopus birai,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
528815,137660,Ateuchus ambiguus,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,Ongoing,
528871,137664,Onitis robustus,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
528913,137667,Holocephalus sculptus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
528913,137667,Holocephalus sculptus,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
529025,137675,Caccobius nigritulus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
529039,137676,Liatongus arrowi,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
529316,137695,Onthophagus hippopotamus,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
529844,137725,Copris ritsemae,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
529844,137725,Copris ritsemae,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
530579,137765,Dichotomius nutans,2.3.4,Scale Unknown/Unrecorded,"","",,,,Unknown,Unknown,,Ongoing,
530579,137765,Dichotomius nutans,2.1.4,Scale Unknown/Unrecorded,"","",,,,Unknown,Unknown,,Ongoing,
530649,137770,Ontherus aequatorius,11.1,Habitat shifting & alteration,1.3|2.2,Indirect ecosystem effects|Species disturbance,,,,Unknown,Unknown,,Future,
530719,137775,Onthophagus lugubris,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Unknown,
530719,137775,Onthophagus lugubris,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Unknown,
530775,137779,Clypeodrepanus striatus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
530775,137779,Clypeodrepanus striatus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
531473,137818,Endroedyolus paradoxus,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
531473,137818,Endroedyolus paradoxus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
531473,137818,Endroedyolus paradoxus,5.2.2,Unintentional effects (species is not the target),1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
531667,137824,Garreta nitens,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
531695,137826,Paraixodina freyi,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
531765,137831,Onitis dispar,12.1,Other threat,2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
531765,137831,Onitis dispar,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
531793,137833,Scybalocanthon darlingtoni,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Future,
531807,137834,Garreta azureus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
532143,137853,Ontherus irinus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
532143,137853,Ontherus irinus,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
532171,137855,Kolbeellus ateuchoides,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
532185,137856,Onthophagus kangeanus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
532185,137856,Onthophagus kangeanus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
532406,137866,Sisyphus fortuitus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
532560,137878,Canthon zuninoi,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
532927,137891,Onthophagus vigens,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
532927,137891,Onthophagus vigens,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
533056,137900,Pachysoma glentoni,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
533430,137924,Onthophagus aureofuscus,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,Ongoing,
533480,137929,Catharsius bradshawi,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
533544,137934,Canthonella gomezi,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
533544,137934,Canthonella gomezi,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Future,
533544,137934,Canthonella gomezi,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
533558,137935,Onthophagus arai,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
533853,137951,Scarabaeus bornemisszai,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
533853,137951,Scarabaeus bornemisszai,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
534021,137963,Onitis retrodentatus,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
534687,138007,Catharsius oedipus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
535247,138041,Oxysternon pteroderum,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
535247,138041,Oxysternon pteroderum,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
535748,138074,Kheper subaeneus,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Minority (<50%),Unknown,,Ongoing,
535986,138091,Onitis fulgidus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
536036,138095,Copris fidius,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
536070,138098,Deltochilum brasiliense,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
536070,138098,Deltochilum brasiliense,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
536530,138134,Pseudochironitis stuhlmanni,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Unknown,
537073,138151,Scarabaeus caffer,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537073,138151,Scarabaeus caffer,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537073,138151,Scarabaeus caffer,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537143,138156,Sisyphus kuehni,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537143,138156,Sisyphus kuehni,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537213,138161,Cryptocanthon altus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537213,138161,Cryptocanthon altus,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537213,138161,Cryptocanthon altus,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537445,138178,Onoreidium howdeni,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
537445,138178,Onoreidium howdeni,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
537459,138179,Onthophagus undulans,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537459,138179,Onthophagus undulans,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537627,138191,Onthophagus kanarensis,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
537669,138194,Onitis kingstoni,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
538210,138227,Gyronotus dispar,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538210,138227,Gyronotus dispar,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538660,138252,Cryptocanthon foveatus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538660,138252,Cryptocanthon foveatus,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538660,138252,Cryptocanthon foveatus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538702,138255,Epirinus comosus,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538702,138255,Epirinus comosus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538702,138255,Epirinus comosus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538898,138269,Canthon pacificus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538954,138273,Euoniticellus kawanus,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
538982,138275,Copris complexus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
538982,138275,Copris complexus,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
538996,138276,Cryptocanthon bochilae,5.3.5,Motivation Unknown/Unrecorded,"","",,,,,,,Ongoing,
538996,138276,Cryptocanthon bochilae,11.2,Droughts,"","",,,,,,,Ongoing,
538996,138276,Cryptocanthon bochilae,11.1,Habitat shifting & alteration,"","",,,,,,,Ongoing,
539278,138297,Copris armatus,11.1,Habitat shifting & alteration,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Unknown,Unknown,,Future,
539306,138299,Copris armiger,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
539306,138299,Copris armiger,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
539328,138301,Latodrepanus laticollis,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
539588,138315,Cryptocanthon lobatus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
539686,138322,Onthophagus gajo,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
539728,138325,Onitis adelphus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
539728,138325,Onitis adelphus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
539728,138325,Onitis adelphus,5.1.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
539742,138326,Onitis aerarius,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
539784,138329,Euoniticellus perniger,5.2.2,Unintentional effects (species is not the target),2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
