assessmentId,internalTaxonId,scientificName,code,name,presence,origin,seasonality,formerlyBred
2443143,196248,Hasarius adansoni,BE,Belgium,Extant,Introduced,"[""Resident""]",
2443143,196248,Hasarius adansoni,CZ,Czechia,Extant,Introduced,"[""Resident""]",
2443143,196248,Hasarius adansoni,FI,Finland,Extant,Native,"[""Resident""]",
2443143,196248,Hasarius adansoni,MA,Morocco,Extant,Native,"[""Resident""]",
2443143,196248,Hasarius adansoni,PL,Poland,Extant,Introduced,"[""Resident""]",
2443143,196248,Hasarius adansoni,NL,Netherlands,Extant,Introduced,"[""Resident""]",
2443143,196248,Hasarius adansoni,IT,Italy,Extant,Native,"[""Resident""]",
2443143,196248,Hasarius adansoni,GR,Greece,Extant,Native,"[""Resident""]",
2443143,196248,Hasarius adansoni,DE,Germany,Extant,Introduced,"[""Resident""]",
2443143,196248,Hasarius adansoni,CH,Switzerland,Extant,Introduced,"[""Resident""]",
2443143,196248,Hasarius adansoni,ES,Spain,Extant,Native,"[""Resident""]",
2443143,196248,Hasarius adansoni,RE,Réunion,Extant,Native,"[""Resident""]",
2506191,197950,Palaemonetes antennarius,TR,Turkey,Extant,Native,"[""Resident""]",
2506191,197950,Palaemonetes antennarius,IT,Italy,Extant,Native,"[""Resident""]",
2506191,197950,Palaemonetes antennarius,VA,Holy See (Vatican City State),Extant,Native,"[""Resident""]",
2506191,197950,Palaemonetes antennarius,GR,Greece,Extant,Native,"[""Resident""]",
2506191,197950,Palaemonetes antennarius,HR,Croatia,Extant,Native,"[""Resident""]",
2521594,198337,Atyaephyra stankoi,MK,North Macedonia,Extant,Native,"[""Resident""]",
2521594,198337,Atyaephyra stankoi,GR,Greece,Extant,Native,"[""Resident""]",
3198676,10542,Hyles hippophaes,AM,Armenia,Extant,Native,,
3198676,10542,Hyles hippophaes,CN,China,Extant,Native,,
3198676,10542,Hyles hippophaes,SI,Slovenia,Extant,Native,,
3198676,10542,Hyles hippophaes,MD,Moldova,Extant,Native,,
3198676,10542,Hyles hippophaes,KG,Kyrgyzstan,Extant,Native,,
3198676,10542,Hyles hippophaes,UZ,Uzbekistan,Extant,Native,,
3198676,10542,Hyles hippophaes,DE,Germany,Extinct Post-1500,Native,,
3198676,10542,Hyles hippophaes,SY,Syrian Arab Republic,Extant,Native,,
3198676,10542,Hyles hippophaes,FR,France,Extant,Native,,
3198676,10542,Hyles hippophaes,BG,Bulgaria,Extant,Native,,
3198676,10542,Hyles hippophaes,TR,Turkey,Extant,Native,,
3198676,10542,Hyles hippophaes,TM,Turkmenistan,Extant,Native,,
3198676,10542,Hyles hippophaes,RO,Romania,Extant,Native,,
3198676,10542,Hyles hippophaes,TJ,Tajikistan,Extant,Native,,
3198676,10542,Hyles hippophaes,GE,Georgia,Extant,Native,,
3198676,10542,Hyles hippophaes,MN,Mongolia,Extant,Native,,
3198676,10542,Hyles hippophaes,IQ,Iraq,Extant,Native,,
3198676,10542,Hyles hippophaes,IR,"Iran, Islamic Republic of",Extant,Native,,
3198676,10542,Hyles hippophaes,AZ,Azerbaijan,Extant,Native,,
3198676,10542,Hyles hippophaes,KZ,Kazakhstan,Extant,Native,,
3198676,10542,Hyles hippophaes,IT,Italy,Extant,Native,,
3198676,10542,Hyles hippophaes,UA,Ukraine,Extant,Native,,
3198676,10542,Hyles hippophaes,CH,Switzerland,Extant,Native,,
3198676,10542,Hyles hippophaes,GR,Greece,Extant,Native,,
3198676,10542,Hyles hippophaes,ES,Spain,Extant,Native,,
3198676,10542,Hyles hippophaes,AF,Afghanistan,Extant,Native,,
3198676,10542,Hyles hippophaes,PK,Pakistan,Extant,Native,,
3209604,10713,Euphydryas maturna,DE,Germany,Extant,Native,,
3209604,10713,Euphydryas maturna,BE,Belgium,Extant,Native,,
3209604,10713,Euphydryas maturna,GR,Greece,Extant,Native,,
3209604,10713,Euphydryas maturna,AT,Austria,Extant,Native,,
3209604,10713,Euphydryas maturna,CZ,Czechia,Extant,Native,,
3209604,10713,Euphydryas maturna,LU,Luxembourg,Extant,Native,,
3209604,10713,Euphydryas maturna,SE,Sweden,Extant,Native,,
3209604,10713,Euphydryas maturna,LT,Lithuania,Extant,Native,,
3209604,10713,Euphydryas maturna,RO,Romania,Extant,Native,,
3209604,10713,Euphydryas maturna,KZ,Kazakhstan,Extant,Native,,
3209604,10713,Euphydryas maturna,HU,Hungary,Extant,Native,,
3209604,10713,Euphydryas maturna,PL,Poland,Extant,Native,,
3209604,10713,Euphydryas maturna,RS,Serbia,Extant,Native,,
3209604,10713,Euphydryas maturna,FR,France,Extant,Native,,
3209604,10713,Euphydryas maturna,ME,Montenegro,Extant,Native,,
3209604,10713,Euphydryas maturna,RU,Russian Federation,Extant,Native,,
3347854,12433,Lycaena dispar,AM,Armenia,Extant,Native,,
3347854,12433,Lycaena dispar,EE,Estonia,Extant,Native,,
3347854,12433,Lycaena dispar,NL,Netherlands,Extant,Native,,
3347854,12433,Lycaena dispar,GR,Greece,Extant,Native,,
3347854,12433,Lycaena dispar,RU,Russian Federation,Extant,Native,,
3347854,12433,Lycaena dispar,CH,Switzerland,Extant,Native,,
3347854,12433,Lycaena dispar,UA,Ukraine,Extant,Native,,
3347854,12433,Lycaena dispar,RS,Serbia,Extant,Native,,
3347854,12433,Lycaena dispar,BE,Belgium,Extant,Native,,
3347854,12433,Lycaena dispar,ME,Montenegro,Extant,Native,,
3347854,12433,Lycaena dispar,BG,Bulgaria,Extant,Native,,
3347854,12433,Lycaena dispar,FR,France,Extant,Native,,
3347854,12433,Lycaena dispar,HU,Hungary,Extant,Native,,
3347854,12433,Lycaena dispar,TR,Turkey,Extant,Native,,
3347854,12433,Lycaena dispar,RO,Romania,Extant,Native,,
3347854,12433,Lycaena dispar,GB,United Kingdom,Extinct Post-1500,Native,,
3347854,12433,Lycaena dispar,LT,Lithuania,Extant,Native,,
3347854,12433,Lycaena dispar,LU,Luxembourg,Extant,Native,,
3347854,12433,Lycaena dispar,BY,Belarus,Extant,Native,,
3347854,12433,Lycaena dispar,GE,Georgia,Extant,Native,,
3347854,12433,Lycaena dispar,LV,Latvia,Extant,Native,,
3347854,12433,Lycaena dispar,DE,Germany,Extant,Native,,
3347854,12433,Lycaena dispar,UZ,Uzbekistan,Extant,Native,,
3347854,12433,Lycaena dispar,MD,Moldova,Extant,Native,,
3347854,12433,Lycaena dispar,FI,Finland,Extant,Native,,
3347854,12433,Lycaena dispar,CZ,Czechia,Extant,Native,,
3347854,12433,Lycaena dispar,AT,Austria,Extant,Native,,
3347854,12433,Lycaena dispar,MN,Mongolia,Extant,Native,,
3347854,12433,Lycaena dispar,SK,Slovakia,Extant,Native,,
3347854,12433,Lycaena dispar,AZ,Azerbaijan,Extant,Native,,
3347854,12433,Lycaena dispar,IT,Italy,Extant,Native,,
3347854,12433,Lycaena dispar,KZ,Kazakhstan,Extant,Native,,
3347854,12433,Lycaena dispar,PL,Poland,Extant,Native,,
3368483,12649,Macrothele cretica,GR,Greece,Extant,Native,,
3371159,12659,Phengaris arion,AM,Armenia,Extant,Native,,
3371159,12659,Phengaris arion,CN,China,Extant,Native,,
3371159,12659,Phengaris arion,EE,Estonia,Extant,Native,,
3371159,12659,Phengaris arion,AL,Albania,Extant,Native,,
3371159,12659,Phengaris arion,ES,Spain,Extant,Native,,
3371159,12659,Phengaris arion,GR,Greece,Extant,Native,,
3371159,12659,Phengaris arion,CH,Switzerland,Extant,Native,,
3371159,12659,Phengaris arion,RU,Russian Federation,Extant,Native,,
3371159,12659,Phengaris arion,RS,Serbia,Extant,Native,,
3371159,12659,Phengaris arion,UA,Ukraine,Extant,Native,,
3371159,12659,Phengaris arion,PL,Poland,Extant,Native,,
3371159,12659,Phengaris arion,IT,Italy,Extant,Native,,
3371159,12659,Phengaris arion,KZ,Kazakhstan,Extant,Native,,
3371159,12659,Phengaris arion,BE,Belgium,Extant,Native,,
3371159,12659,Phengaris arion,ME,Montenegro,Extant,Native,,
3371159,12659,Phengaris arion,FR,France,Extant,Native,,
3371159,12659,Phengaris arion,BG,Bulgaria,Extant,Native,,
3371159,12659,Phengaris arion,HU,Hungary,Extant,Native,,
3371159,12659,Phengaris arion,TR,Turkey,Extant,Native,,
3371159,12659,Phengaris arion,RO,Romania,Extant,Native,,
3371159,12659,Phengaris arion,GB,United Kingdom,Presence Uncertain,Reintroduced,,
3371159,12659,Phengaris arion,LT,Lithuania,Extant,Native,,
3371159,12659,Phengaris arion,BY,Belarus,Extant,Native,,
3371159,12659,Phengaris arion,GE,Georgia,Extant,Native,,
3371159,12659,Phengaris arion,LV,Latvia,Extant,Native,,
3371159,12659,Phengaris arion,JP,Japan,Extant,Native,,
3371159,12659,Phengaris arion,DE,Germany,Extant,Native,,
3371159,12659,Phengaris arion,KG,Kyrgyzstan,Extant,Native,,
3371159,12659,Phengaris arion,MD,Moldova,Extant,Native,,
3371159,12659,Phengaris arion,FI,Finland,Extant,Native,,
3371159,12659,Phengaris arion,DK,Denmark,Extant,Native,,
3371159,12659,Phengaris arion,CZ,Czechia,Extant,Native,,
3371159,12659,Phengaris arion,AT,Austria,Extant,Native,,
3371159,12659,Phengaris arion,SE,Sweden,Extant,Native,,
3371159,12659,Phengaris arion,MN,Mongolia,Extant,Native,,
3371159,12659,Phengaris arion,SK,Slovakia,Extant,Native,,
3371159,12659,Phengaris arion,IR,"Iran, Islamic Republic of",Extant,Native,,
3371159,12659,Phengaris arion,AZ,Azerbaijan,Extant,Native,,
3390729,1285,Anergates atratulus,IT,Italy,Extant,Native,,
3390729,1285,Anergates atratulus,DE,Germany,Extant,Native,,
3390729,1285,Anergates atratulus,GB,United Kingdom,Extant,Native,,
3390729,1285,Anergates atratulus,ES,Spain,Extant,Native,,
3390729,1285,Anergates atratulus,GR,Greece,Extant,Native,,
3390729,1285,Anergates atratulus,CH,Switzerland,Extant,Native,,
3390729,1285,Anergates atratulus,FR,France,Extant,Native,,
3933275,134293,Potamon fluviatile,MT,Malta,Extant,Native,,
3933275,134293,Potamon fluviatile,IT,Italy,Extant,Native,,
3933275,134293,Potamon fluviatile,AL,Albania,Extant,Native,,
3933275,134293,Potamon fluviatile,HR,Croatia,Extant,Native,,
3933275,134293,Potamon fluviatile,MK,North Macedonia,Extant,Native,,
3933275,134293,Potamon fluviatile,GR,Greece,Extant,Native,,
3933275,134293,Potamon fluviatile,ME,Montenegro,Extant,Native,,
3965427,134492,Potamon rhodium,TR,Turkey,Extant,Native,,
3965427,134492,Potamon rhodium,GR,Greece,Extant,Native,,
3997379,134681,Potamon ibericum,AM,Armenia,Extant,Native,,
3997379,134681,Potamon ibericum,GE,Georgia,Extant,Native,,
3997379,134681,Potamon ibericum,IR,"Iran, Islamic Republic of",Extant,Native,,
3997379,134681,Potamon ibericum,AZ,Azerbaijan,Extant,Native,,
3997379,134681,Potamon ibericum,TM,Turkmenistan,Extant,Native,,
3997379,134681,Potamon ibericum,TR,Turkey,Extant,Native,,
3997379,134681,Potamon ibericum,BG,Bulgaria,Extant,Native,,
3997379,134681,Potamon ibericum,UA,Ukraine,Extant,Native,,
3997379,134681,Potamon ibericum,FR,France,Extant,Introduced,,
3997379,134681,Potamon ibericum,GR,Greece,Extant,Native,,
4061032,135117,Potamon potamios,CY,Cyprus,Extant,Native,,
4061032,135117,Potamon potamios,IL,Israel,Extant,Native,,
4061032,135117,Potamon potamios,JO,Jordan,Extant,Native,,
4061032,135117,Potamon potamios,TR,Turkey,Extant,Native,,
4061032,135117,Potamon potamios,LB,Lebanon,Extant,Native,,
4061032,135117,Potamon potamios,GR,Greece,Extant,Native,,
4061032,135117,Potamon potamios,SY,Syrian Arab Republic,Extant,Native,,
4061032,135117,Potamon potamios,PS,"Palestine, State of",Extant,Native,,
4061032,135117,Potamon potamios,EG,Egypt,Extant,Native,,
4460769,14794,Niphargobates lefkodemonaki,GR,Greece,Extant,Native,,
4526314,153648,Pacifastacus leniusculus,NL,Netherlands,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,ES,Spain,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,GR,Greece,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,RU,Russian Federation,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,AT,Austria,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,FI,Finland,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,DK,Denmark,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,DE,Germany,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,BE,Belgium,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,FR,France,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,CA,Canada,Extant,Native,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,GB,United Kingdom,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,LT,Lithuania,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,LU,Luxembourg,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,LV,Latvia,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,JP,Japan,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,CY,Cyprus,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,US,United States,Extant,Native,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,SE,Sweden,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,IT,Italy,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,PT,Portugal,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,PL,Poland,Extant,Introduced,"[""Resident""]",
4526314,153648,Pacifastacus leniusculus,CH,Switzerland,Extant,Introduced,"[""Resident""]",
5077434,157474,Stenopterus similatus,CY,Cyprus,Extant,Native,"[""Resident""]",
5077434,157474,Stenopterus similatus,RO,Romania,Extant,Native,"[""Resident""]",
5077434,157474,Stenopterus similatus,TR,Turkey,Extant,Native,"[""Resident""]",
5077434,157474,Stenopterus similatus,HU,Hungary,Extant,Native,"[""Resident""]",
5077434,157474,Stenopterus similatus,BG,Bulgaria,Extant,Native,"[""Resident""]",
5077434,157474,Stenopterus similatus,RS,Serbia,Extant,Origin Uncertain,"[""Resident""]",
5077434,157474,Stenopterus similatus,ME,Montenegro,Extant,Native,"[""Resident""]",
5077434,157474,Stenopterus similatus,GR,Greece,Extant,Native,"[""Resident""]",
5098302,157571,Microrhagus pyrenaeus,DE,Germany,Extinct Post-1500,Native,"[""Resident""]",
5098302,157571,Microrhagus pyrenaeus,GR,Greece,Extant,Native,"[""Resident""]",
5098302,157571,Microrhagus pyrenaeus,BG,Bulgaria,Extant,Native,"[""Resident""]",
5098302,157571,Microrhagus pyrenaeus,FR,France,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,BE,Belgium,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,SI,Slovenia,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,HR,Croatia,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,IT,Italy,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,MT,Malta,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,FR,France,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,CH,Switzerland,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,GR,Greece,Extant,Native,"[""Resident""]",
5098645,157573,Chlorophorus glabromaculatus,ES,Spain,Extant,Native,"[""Resident""]",
5098836,157575,Osmoderma lassallei,TR,Turkey,Extant,Native,"[""Resident""]",
5098836,157575,Osmoderma lassallei,GR,Greece,Extant,Native,"[""Resident""]",
5102180,157591,Brachygonus meraculus,GR,Greece,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,MK,North Macedonia,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,ME,Montenegro,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,BG,Bulgaria,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,FR,France,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,HU,Hungary,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,TR,Turkey,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,RO,Romania,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,HR,Croatia,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,AT,Austria,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,CZ,Czechia,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,SI,Slovenia,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,IT,Italy,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,UA,Ukraine,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,RS,Serbia,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,GR,Greece,Extant,Native,"[""Resident""]",
5112566,157631,Ropalopus insubricus,ES,Spain,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,EE,Estonia,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,ES,Spain,Presence Uncertain,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,GR,Greece,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,RU,Russian Federation,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,CH,Switzerland,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,RS,Serbia,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,UA,Ukraine,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,PL,Poland,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,IT,Italy,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,DE,Germany,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,ME,Montenegro,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,FR,France,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,BG,Bulgaria,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,NO,Norway,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,RO,Romania,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,HR,Croatia,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,LT,Lithuania,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,BY,Belarus,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,LV,Latvia,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,FI,Finland,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,AT,Austria,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,CZ,Czechia,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,CY,Cyprus,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,SE,Sweden,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,SI,Slovenia,Extant,Native,"[""Resident""]",
5114760,157641,Ceruchus chrysomelinus,SK,Slovakia,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,EE,Estonia,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,LI,Liechtenstein,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,NL,Netherlands,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,ES,Spain,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,GR,Greece,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,RU,Russian Federation,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,CH,Switzerland,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,UA,Ukraine,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,PL,Poland,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,PT,Portugal,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,IT,Italy,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,SK,Slovakia,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,FR,France,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,BG,Bulgaria,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,HU,Hungary,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,NO,Norway,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,HR,Croatia,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,GB,United Kingdom,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,BY,Belarus,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,LV,Latvia,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,BE,Belgium,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,DE,Germany,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,FI,Finland,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,DK,Denmark,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,AT,Austria,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,CZ,Czechia,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,SE,Sweden,Extant,Native,"[""Resident""]",
5115632,157645,Tritoma bipustulata,SI,Slovenia,Extant,Native,"[""Resident""]",
5116249,157647,Dolocerus reichii,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
5116249,157647,Dolocerus reichii,IT,Italy,Extant,Native,"[""Resident""]",
5116249,157647,Dolocerus reichii,RO,Romania,Extant,Native,"[""Resident""]",
5116249,157647,Dolocerus reichii,AL,Albania,Extant,Native,"[""Resident""]",
5116249,157647,Dolocerus reichii,HR,Croatia,Extant,Native,"[""Resident""]",
5116249,157647,Dolocerus reichii,GR,Greece,Extant,Native,"[""Resident""]",
5116249,157647,Dolocerus reichii,CH,Switzerland,Extant,Native,"[""Resident""]",
5116249,157647,Dolocerus reichii,FR,France,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,LI,Liechtenstein,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,AT,Austria,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,DE,Germany,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,ME,Montenegro,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,BG,Bulgaria,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,FR,France,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,HU,Hungary,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,RO,Romania,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,HR,Croatia,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,BY,Belarus,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,CZ,Czechia,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,SI,Slovenia,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,SK,Slovakia,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,IT,Italy,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,PL,Poland,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,UA,Ukraine,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,RS,Serbia,Extant,Native,"[""Resident""]",
5119169,157659,Clytus lama,CH,Switzerland,Extant,Native,"[""Resident""]",
