assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
19201320,19198562,Andrena olympica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,olympica,,,,"Grünwaldt, 2005",Data Deficient,,3.1,Unknown,Global & Europe
19201445,19199351,Andrena pellucens,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,pellucens,,,,"Pérez, 1895",Data Deficient,,3.1,Unknown,Global & Europe
19201450,19199069,Andrena pelopa,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,pelopa,,,,"Warncke, 1975",Data Deficient,,3.1,Unknown,Global & Europe
19201560,19199036,Andrena resoluta,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,resoluta,,,,"Warncke, 1973",Data Deficient,,3.1,Unknown,Global & Europe
19201655,19199760,Andrena sandanskia,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,sandanskia,,,,"Warncke, 1973",Data Deficient,,3.1,Unknown,Global & Europe
19201795,19198587,Andrena standfussorum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,standfussorum,,,,"Scheuchl, 2010",Data Deficient,,3.1,Unknown,Global & Europe
19201930,19199004,Andrena trikalensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,trikalensis,,,,"Warncke, 1965",Data Deficient,,3.1,Unknown,Global & Europe
19880276,19199477,Hylaeus adriaticus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,adriaticus,,,,"(Warncke, 1972)",Data Deficient,,3.1,Unknown,Global & Europe
19880296,19199021,Hylaeus alpinus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,alpinus,,,,"(Morawitz, 1867)",Data Deficient,,3.1,Unknown,Global & Europe
19881506,19199323,Hylaeus deceptorius,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,deceptorius,,,,"(Benoist, 1959)",Data Deficient,,3.1,Unknown,Global & Europe
19881571,19199231,Hylaeus friesei,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,friesei,,,,"(Alfken, 1904)",Near Threatened,,3.1,Unknown,Global & Europe
19881752,19199804,Hylaeus hellenicus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,hellenicus,,,,"Dathe, 2000",Data Deficient,,3.1,Unknown,Global & Europe
19881804,19199207,Hylaeus hyperpunctatus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,hyperpunctatus,,,,"(Strand, 1909)",Data Deficient,,3.1,Unknown,Global & Europe
19881954,19199635,Hylaeus koenigsmanni,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,koenigsmanni,,,,"Dathe, 1981",Data Deficient,,3.1,Unknown,Global & Europe
19882034,19199942,Hylaeus milossus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,milossus,,,,"(Warncke, 1981)",Data Deficient,,3.1,Unknown,Global & Europe
19882049,19198899,Hylaeus nivaliformis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,nivaliformis,,,,"Dathe, 1977",Data Deficient,,3.1,Unknown,Global & Europe
19882091,19198613,Hylaeus pictus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,pictus,,,,"(Smith, 1853)",Data Deficient,,3.1,Unknown,Global & Europe
21145588,19199398,Epeolus cruciger,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Epeolus,cruciger,,,,"(Panzer, 1799)",Near Threatened,,3.1,Decreasing,Global & Europe
21145697,19199127,Epeolus productulus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Epeolus,productulus,,,,"Bischoff, 1930",Data Deficient,,3.1,Unknown,Global & Europe
21145860,19198984,Epeolus sigillatus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Epeolus,sigillatus,,,,"Alfken, 1930",Data Deficient,,3.1,Unknown,Global & Europe
21152184,19199003,Chelostoma grande,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Chelostoma,grande,,,,"(Nylander, 1852)",Data Deficient,,3.1,Unknown,Global & Europe
21152247,19199770,Chelostoma hellenicum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Chelostoma,hellenicum,,,,"(Benoist, 1938)",Data Deficient,,3.1,Unknown,Global & Europe
21152252,19198822,Chelostoma laticaudum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Chelostoma,laticaudum,,,,"(Benoist, 1938)",Data Deficient,,3.1,Unknown,Global & Europe
21153573,19199179,Hoplitis cretaea,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Hoplitis,cretaea,,,,"(Tkalců, 1992)",Data Deficient,,3.1,Unknown,Global & Europe
21153678,19198606,Hoplitis fabrei,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Hoplitis,fabrei,,,,"van der Zanden, 1987",Data Deficient,,3.1,Unknown,Global & Europe
21153856,19199563,Hoplitis graeca,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Hoplitis,graeca,,,,"(Tkalců, 2000)",Data Deficient,,3.1,Unknown,Global & Europe
21154133,19199033,Hoplitis holmboei,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Hoplitis,holmboei,,,,"(Mavromoustakis, 1948)",Data Deficient,,3.1,Unknown,Global & Europe
21154657,19198429,Hoplitis parnesica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Hoplitis,parnesica,,,,"(Mavromoustakis, 1958)",Data Deficient,,3.1,Unknown,Global & Europe
21154906,19199889,Osmia ariadne,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Osmia,ariadne,,,,"Peters, 1978",Data Deficient,,3.1,Unknown,Global & Europe
21156032,19199847,Osmia mirhiji,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Osmia,mirhiji,,,,"Mavromoustakis, 1957",Data Deficient,,3.1,Unknown,Global & Europe
21156038,19199916,Osmia moreensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Osmia,moreensis,,,,"van der Zanden, 1984",Data Deficient,,3.1,Unknown,Global & Europe
21308952,19199797,Andrena bucephala,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,bucephala,,,,"Stephens, 1846",Data Deficient,,3.1,Unknown,Global & Europe
21309371,19198545,Andrena curvana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,curvana,,,,"Warncke, 1965",Data Deficient,,3.1,Unknown,Global & Europe
21309808,19199528,Andrena fimbriata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,fimbriata,,,,"Brullé, 1832",Data Deficient,,3.1,Unknown,Global & Europe
21310215,19198660,Andrena fulva,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,fulva,,,,"(Müller, 1766)",Data Deficient,,3.1,Unknown,Global & Europe
21310568,19199537,Andrena graecella,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,graecella,,,,"Warncke, 1965",Data Deficient,,3.1,Unknown,Global & Europe
21460409,19199900,Nomada ariasi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,ariasi,,,,"Dusmet y Alonso, 1913",Data Deficient,,3.1,Unknown,Global & Europe
21460415,19199100,Nomada armata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,armata,,,,"Herrich-Schäffer, 1839",Near Threatened,,3.1,Decreasing,Global & Europe
21460421,19199559,Nomada arrogans,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,arrogans,,,,"Schmiedeknecht, 1882",Data Deficient,,3.1,Unknown,Global & Europe
21460427,19199092,Nomada atroscutellaris,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,atroscutellaris,,,,"Strand, 1921",Least Concern,,3.1,Unknown,Global & Europe
21460442,19199440,Nomada baccata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,baccata,,,,"Smith, 1844",Near Threatened,,3.1,Decreasing,Global & Europe
21460589,19199394,Nomada bluethgeni,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,bluethgeni,,,,"Stoeckhert, 1943",Least Concern,,3.1,Stable,Global & Europe
21460679,19198699,Nomada corcyraea,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,corcyraea,,,,"Schmiedeknecht, 1882",Data Deficient,,3.1,Unknown,Global & Europe
21460803,19199510,Nomada fabriciana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,fabriciana,,,,"(Linné, 1767)",Least Concern,,3.1,Stable,Global & Europe
21461370,19199584,Nomada flava,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,flava,,,,"Panzer, 1798",Least Concern,,3.1,Stable,Global & Europe
21461772,19198560,Nomada gruenwaldti,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,gruenwaldti,,,,"Schwarz, 1979",Data Deficient,,3.1,Unknown,Global & Europe
21461824,19199437,Nomada hirtipes,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,hirtipes,,,,"Pérez, 1884",Least Concern,,3.1,Unknown,Global & Europe
21461998,19198772,Nomada kornosica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,kornosica,,,,"Mavromoustakis, 1958",Data Deficient,,3.1,Unknown,Global & Europe
21462202,19198703,Nomada nesiotica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,nesiotica,,,,"Mavromoustakis, 1958",Data Deficient,,3.1,Unknown,Global & Europe
21462359,19199761,Nomada piccioliana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,piccioliana,,,,"Magretti, 1883",Least Concern,,3.1,Decreasing,Global & Europe
21462412,19199805,Nomada priesneri,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,priesneri,,,,"Schwarz, 1965",Least Concern,,3.1,Stable,Global & Europe
21462599,19199825,Nomada similis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,similis,,,,"Morawitz, 1872",Least Concern,,3.1,Decreasing,Global & Europe
21462605,19199755,Nomada standfussi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,standfussi,,,,"Schwarz, 2007",Data Deficient,,3.1,Unknown,Global & Europe
21462908,19198806,Nomada verna,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,verna,,,,"Schmiedeknecht, 1882",Data Deficient,,3.1,Unknown,Global & Europe
21462927,19198359,Habropoda ezonata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Habropoda,ezonata,,,,"Smith, 1854",Data Deficient,,3.1,Unknown,Global & Europe
21768540,19199572,Anthophora dalmatica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Anthophora,dalmatica,,,,"Pérez, 1902",Data Deficient,,3.1,Unknown,Global & Europe
42461359,42428291,Atyaephyra strymonensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Atyaephyra,strymonensis,,,,"Christodoulou, Antoniou, Magoulas &amp; Koukouras, 2012",Vulnerable,B1ab(iii),3.1,Unknown,Global
42461459,42428293,Atyaephyra thyamisensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Atyaephyra,thyamisensis,,,,"Christodoulou, Antoniou, Magoulas &amp; Koukouras, 2012",Least Concern,,3.1,Unknown,Global
42463679,42463645,Nomada cretensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,cretensis,,,,"Schulz, 1906",Near Threatened,,3.1,Stable,Global & Europe
42610428,59774,Somatochlora borisi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Somatochlora,borisi,,,,"Marinov, 2001",Vulnerable,C1+2a(i),3.1,Decreasing,"Global, Europe & Mediterranean"
42645306,165529,Chalcolestes viridis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Chalcolestes,viridis,,,,"(Vander Linden, 1825)",Least Concern,,3.1,Stable,Global
43114098,19198726,Andrena grossella,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,grossella,,,,"Grünwaldt, 1976",Data Deficient,,3.1,Unknown,Global & Europe
43359222,19198281,Dufourea alpina,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Dufourea,alpina,,,,"Morawitz, 1865",Least Concern,,3.1,Unknown,Global & Europe
43362715,19199800,Dufourea iris,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Dufourea,iris,,,,"Ebmer, 1987",Data Deficient,,3.1,Unknown,Global & Europe
43362782,19198809,Dufourea styx,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Dufourea,styx,,,,"Ebmer, 1976",Data Deficient,,3.1,Unknown,Global & Europe
43362836,19199771,Rophites hellenicus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Rophites,hellenicus,,,,"Ebmer, 1984",Data Deficient,,3.1,Unknown,Global & Europe
43362861,54527148,Rhophitoides epiroticus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Rhophitoides,epiroticus,,,,"Schwammberger, 1975",Data Deficient,,3.1,Unknown,Global & Europe
43364151,19198862,Lasioglossum minutulum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,minutulum,,,,"(Schenck, 1853)",Near Threatened,,3.1,Unknown,Global & Europe
43364336,19199151,Lasioglossum lissonotum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,lissonotum,,,,"(Noskiewicz, 1926)",Data Deficient,,3.1,Unknown,Global & Europe
43364385,19199403,Lasioglossum leucomontanum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,leucomontanum,,,,"Ebmer, 1981",Data Deficient,,3.1,Unknown,Global & Europe
43365120,19199238,Lasioglossum eurasicum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,eurasicum,,,,"Ebmer, 1972",Data Deficient,,3.1,Unknown,Global & Europe
43365856,19199413,Lasioglossum breviventre,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,breviventre,,,,"(Schenck, 1853)",Endangered,"B2ab(i,ii,v)",3.1,Decreasing,Global & Europe
43365951,19198444,Lasioglossum bavaricum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,bavaricum,,,,"(Blüthgen, 1930)",Least Concern,,3.1,Stable,Global & Europe
43365979,19199243,Lasioglossum ariadne,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,ariadne,,,,"Ebmer, 1981",Data Deficient,,3.1,Unknown,Global & Europe
43366115,19198672,Lasioglossum alpigenum,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,alpigenum,,,,"(Dalla Torre, 1877)",Least Concern,,3.1,Stable,Global & Europe
43509253,19199653,Andrena chelma,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,chelma,,,,"Warncke, 1975",Data Deficient,,3.1,Unknown,Global & Europe
43509282,19199240,Andrena concinna,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,concinna,,,,"Smith, 1853",Least Concern,,3.1,Unknown,Global & Europe
43509688,21138032,Andrena ebmerella,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,ebmerella,,,,"Scheuchl, 2011",Data Deficient,,3.1,Unknown,Global & Europe
43509986,19199759,Andrena helenica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,helenica,,,,"Warncke, 1965",Data Deficient,,3.1,Unknown,Global & Europe
43510070,19199169,Andrena illyrica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,illyrica,,,,"Warncke, 1975",Data Deficient,,3.1,Unknown,Global & Europe
43510449,19199209,Andrena montana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,montana,,,,"Warncke, 1973",Data Deficient,,3.1,Unknown,Global & Europe
43510530,19198891,Andrena muscaria,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,muscaria,,,,"Warncke, 1965",Data Deficient,,3.1,Unknown,Global & Europe
43510570,19199467,Andrena neovirida,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,neovirida,,,,"Grünwaldt, 2005",Data Deficient,,3.1,Unknown,Global & Europe
43959301,157814,Anaglyptus luteofasciatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Anaglyptus,luteofasciatus,,,,"Pic, 1905",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
43959900,157893,Anaglyptus praecellens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Anaglyptus,praecellens,,,,"Holzschuh, 1981",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
43992674,157706,Delagrangeus angustissimus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Delagrangeus,angustissimus,,,,"Pic, 1892",Least Concern,,3.1,Stable,Global & Mediterranean
43996816,157864,Isotomus jarmilae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Isotomus,jarmilae,,,,"Slama, 1982",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
44109677,157930,Ampedus canaliculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Ampedus,canaliculatus,,,,"(Reitter, 1918)",Data Deficient,,3.1,Unknown,Global & Mediterranean
44113885,157668,Ampedus karneri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Ampedus,karneri,,,,"Schimmel , 1996",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
44114151,157643,Ampedus macedonicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Ampedus,macedonicus,,,,"Schimmel , 1996",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
44114577,157495,Ampedus minos,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Ampedus,minos,,,,"Wurst, 1997",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
44147387,157805,Stenagostus zuercheri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Stenagostus,zuercheri,,,,"(Reitter, 1905)",Data Deficient,,3.1,Unknown,Global & Mediterranean
44149210,157759,Procraerus cretensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Procraerus,cretensis,,,,"Platia &amp; Gudenzi, 1996",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
44151187,157743,Lacon kapleri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Lacon,kapleri,,,,"Platia &amp; Schimmel, 1994",Data Deficient,,3.1,Unknown,Global & Mediterranean
44151322,157740,Lacon graecus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Lacon,graecus,,,,"(Candèze, 1857)",Data Deficient,,3.1,Unknown,Global & Mediterranean
44189128,165907,Clinidium canaliculatum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Clinidium,canaliculatum,,,,"(Costa, 1839)",Vulnerable,"B2ab(ii,iii)",3.1,Unknown,"Global, Europe & Mediterranean"
44190131,157934,Seidlitzella procera,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TROGOSITIDAE,Seidlitzella,procera,,,,"(Kraatz, 1858)",Near Threatened,B2b(iii),3.1,Decreasing,Global & Mediterranean
44257011,157767,Brachygonus gratiosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Brachygonus,gratiosus,,,,"Platia &amp; Schimmel, 1991",Data Deficient,,3.1,Unknown,Global & Mediterranean
44798247,44793097,Rivetina baetica ssp. tenuidentata,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,RIVETINIDAE,Rivetina,baetica,subspecies,tenuidentata,,"La Greca &amp; Lombardo, 1982",Data Deficient,,3.1,Unknown,Global & Europe
44798428,44791345,Ameles decolor,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,MANTIDAE,Ameles,decolor,,,,"Charpentier, 1825",Least Concern,,3.1,Unknown,Global
44798432,44791577,Ameles heldreichi,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,MANTIDAE,Ameles,heldreichi,,,,"Brunner, 1882",Least Concern,,3.1,Unknown,Global
44798440,44791655,Ameles spallanzania,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,MANTIDAE,Ameles,spallanzania,,,,"(Rossi, 1792)",Least Concern,,3.1,Unknown,Global
44798452,44790994,Empusa fasciata,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,EMPUSIDAE,Empusa,fasciata,,,,"Brulle, 1832",Data Deficient,,3.1,Unknown,Global
44798468,44791239,Iris oratoria,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,EREMIAPHILIDAE,Iris,oratoria,,,,"Linne, 1758",Least Concern,,3.1,Unknown,Global
44798476,44793247,Mantis religiosa,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,MANTIDAE,Mantis,religiosa,,,,"(Linne, 1758)",Least Concern,,3.1,Unknown,Global
44798484,44792855,Rivetina baetica,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,RIVETINIDAE,Rivetina,baetica,,,,"(Rambur, 1839)",Data Deficient,,3.1,Unknown,Global
44830029,44710554,Bradyporus macrogaster,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Bradyporus,macrogaster,,,,"(Lefebvre, 1831)",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global & Mediterranean
45462306,45462302,Eupholidoptera cephalonica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,cephalonica,,,,"Willemse &amp; Willemse, 2004",Near Threatened,,3.1,Decreasing,"Global, Europe & Mediterranean"
45462379,45462354,Eupholidoptera epirotica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,epirotica,,,,"(Ramme, 1927)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
45462578,45462525,Eupholidoptera leucasi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,leucasi,,,,"Willemse, 1980",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
45462686,45462624,Eupholidoptera megastyla,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,megastyla,,,,"(Ramme, 1939)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
45463162,45463146,Eupholidoptera uvarovi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,uvarovi,,,,"(Karabag, 1952)",Near Threatened,,3.1,Decreasing,"Global, Europe & Mediterranean"
45463215,45463212,Eupholidoptera forcipata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,forcipata,,,,"Willemse &amp; Kruseman, 1976",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
45463226,45463223,Eupholidoptera icariensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,icariensis,,,,"Willemse, 1980",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
45463236,45463233,Eupholidoptera jacquelinae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,jacquelinae,,,,"Tilmans, 2002",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
45463253,45463250,Eupholidoptera kykladica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,kykladica,,,,"Çiplak, Heller &amp; Willemse, 2009",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
45463288,45463281,Eupholidoptera spinigera,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,spinigera,,,,"(Ramme, 1930)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Unknown,"Global, Europe & Mediterranean"
45463334,45463331,Eupholidoptera annamariae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,annamariae,,,,"Nadig, 1985",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
45463431,45463340,Eupholidoptera astyla,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,astyla,,,,"(Ramme, 1927)",Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
45463466,45463463,Eupholidoptera feri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,feri,,,,"Koçak &amp; Kemal, 2010",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
45463477,45463473,Eupholidoptera giuliae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,giuliae,,,,"Massa, 1999",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
