assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
3965427,134492,Potamon rhodium,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
3997379,134681,Potamon ibericum,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
3997379,134681,Potamon ibericum,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Marginal
3997379,134681,Potamon ibericum,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
3997379,134681,Potamon ibericum,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Marginal
3997379,134681,Potamon ibericum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
3997379,134681,Potamon ibericum,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
4061032,135117,Potamon potamios,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Marginal
4061032,135117,Potamon potamios,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
4061032,135117,Potamon potamios,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
4061032,135117,Potamon potamios,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Marginal
4061032,135117,Potamon potamios,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
4061032,135117,Potamon potamios,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
4526314,153648,Pacifastacus leniusculus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
4526314,153648,Pacifastacus leniusculus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
4526314,153648,Pacifastacus leniusculus,5.13,Wetlands (inland) - Permanent Inland Deltas,,,Suitable
4526314,153648,Pacifastacus leniusculus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
5077434,157474,Stenopterus similatus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,,Suitable
5077434,157474,Stenopterus similatus,17,Other,Yes,,Suitable
5098302,157571,Microrhagus pyrenaeus,1.4,Forest - Temperate,,,Suitable
5098645,157573,Chlorophorus glabromaculatus,1.4,Forest - Temperate,,,Suitable
5098836,157575,Osmoderma lassallei,1.4,Forest - Temperate,Yes,,Suitable
5098836,157575,Osmoderma lassallei,17,Other,Yes,,Suitable
5102180,157591,Brachygonus meraculus,1.4,Forest - Temperate,,,Suitable
5112566,157631,Ropalopus insubricus,14.3,Artificial/Terrestrial - Plantations,,,Suitable
5112566,157631,Ropalopus insubricus,1.4,Forest - Temperate,Yes,,Suitable
5112566,157631,Ropalopus insubricus,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
5114760,157641,Ceruchus chrysomelinus,1.4,Forest - Temperate,Yes,,Suitable
5114760,157641,Ceruchus chrysomelinus,1.1,Forest - Boreal,,,Marginal
5115632,157645,Tritoma bipustulata,14.3,Artificial/Terrestrial - Plantations,Yes,,Suitable
5115632,157645,Tritoma bipustulata,1.4,Forest - Temperate,Yes,,Suitable
5115632,157645,Tritoma bipustulata,17,Other,Yes,,Suitable
5116249,157647,Dolocerus reichii,1.4,Forest - Temperate,,,Suitable
5119169,157659,Clytus lama,14.3,Artificial/Terrestrial - Plantations,,,Suitable
5119169,157659,Clytus lama,1.4,Forest - Temperate,,,Suitable
5119169,157659,Clytus lama,1.1,Forest - Boreal,Yes,,Suitable
5126247,157692,Ampedus hjorti,1.4,Forest - Temperate,Yes,,Suitable
5126672,157695,Lioderina linearis,14.4,Artificial/Terrestrial - Rural Gardens,,,Suitable
5126672,157695,Lioderina linearis,17,Other,Yes,,Suitable
5127501,157698,Ampedus coenobita,1.4,Forest - Temperate,,,Suitable
5130390,157714,Pseudotriphyllus suturalis,1.4,Forest - Temperate,Yes,,Suitable
5130390,157714,Pseudotriphyllus suturalis,17,Other,Yes,,Suitable
5133820,157730,Grynocharis oblonga,1.4,Forest - Temperate,Yes,,Suitable
5148186,157795,Clytus tropicus,1.4,Forest - Temperate,Yes,,Suitable
5149054,157800,Ampedus cardinalis,1.4,Forest - Temperate,,,Marginal
5149054,157800,Ampedus cardinalis,17,Other,Yes,,Suitable
5149490,157802,Dacne notata,1.4,Forest - Temperate,,,Suitable
5151090,157810,Ampedus melanurus,1.4,Forest - Temperate,Yes,,Suitable
5158233,157847,Porthmidius gelineki,1.4,Forest - Temperate,,,Suitable
5158380,157848,Ropalopus femoratus,3.4,Shrubland - Temperate,,,Marginal
5158380,157848,Ropalopus femoratus,1.4,Forest - Temperate,Yes,,Suitable
5158380,157848,Ropalopus femoratus,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
5165889,157886,Chlorophorus aegyptiacus,1.4,Forest - Temperate,Yes,,Suitable
5169119,157901,Osmoderma barnabita,1.4,Forest - Temperate,Yes,,Suitable
5169119,157901,Osmoderma barnabita,17,Other,Yes,,Suitable
5171713,157914,Hylis cariniceps,1.4,Forest - Temperate,Yes,,Suitable
5171713,157914,Hylis cariniceps,17,Other,Yes,,Suitable
5175297,157928,Callimus abdominalis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
5175297,157928,Callimus abdominalis,1.4,Forest - Temperate,,,Suitable
5358607,160251,Pontia daplidice,3.4,Shrubland - Temperate,,,Suitable
5358607,160251,Pontia daplidice,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
5358607,160251,Pontia daplidice,4.4,Grassland - Temperate,,,Suitable
5358607,160251,Pontia daplidice,8.2,Desert - Temperate,,,Suitable
5364211,160360,Hipparchia statilinus,3.4,Shrubland - Temperate,Yes,,Suitable
5364211,160360,Hipparchia statilinus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,,Suitable
5364211,160360,Hipparchia statilinus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,,Suitable
5364211,160360,Hipparchia statilinus,1.4,Forest - Temperate,Yes,,Suitable
5372859,160590,Erebia cassioides,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
5372859,160590,Erebia cassioides,4.4,Grassland - Temperate,,,Suitable
5938416,164918,Purpuricenus globulicollis,1.4,Forest - Temperate,,,Suitable
6022090,165463,Anax immaculifrons,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
6022090,165463,Anax immaculifrons,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,,Suitable
6022090,165463,Anax immaculifrons,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
6690609,169949,Scyllarus arctus,9.6,Marine Neritic - Subtidal Muddy,Yes,,Suitable
6690609,169949,Scyllarus arctus,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Yes,,Suitable
6690609,169949,Scyllarus arctus,9.9,Marine Neritic - Seagrass (Submerged),Yes,,Suitable
6698918,169983,Scyllarides latus,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
6722688,170056,Scyllarus pygmaeus,9.4,Marine Neritic - Subtidal Sandy,,,Suitable
6722688,170056,Scyllarus pygmaeus,10.1,Marine Oceanic - Epipelagic (0-200m),,,Suitable
6722688,170056,Scyllarus pygmaeus,9.9,Marine Neritic - Seagrass (Submerged),,,Suitable
6974162,173209,Hipparchia fagi,1.4,Forest - Temperate,,,Suitable
6974162,173209,Hipparchia fagi,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
6974162,173209,Hipparchia fagi,4.4,Grassland - Temperate,,,Suitable
6974668,173211,Lysandra coridon,3.4,Shrubland - Temperate,,,Suitable
6974668,173211,Lysandra coridon,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
6974668,173211,Lysandra coridon,1.4,Forest - Temperate,,,Suitable
6974668,173211,Lysandra coridon,4.4,Grassland - Temperate,,,Suitable
6977611,173233,Hipparchia volgensis,3.4,Shrubland - Temperate,,,Suitable
6977611,173233,Hipparchia volgensis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
6977611,173233,Hipparchia volgensis,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
6977611,173233,Hipparchia volgensis,1.4,Forest - Temperate,,,Suitable
6977611,173233,Hipparchia volgensis,4.4,Grassland - Temperate,,,Suitable
6977748,173234,Erebia rhodopensis,1.4,Forest - Temperate,,,Suitable
6977748,173234,Erebia rhodopensis,4.4,Grassland - Temperate,,,Suitable
6979486,173246,Erebia oeme,3.4,Shrubland - Temperate,,,Suitable
6979486,173246,Erebia oeme,4.4,Grassland - Temperate,,,Suitable
6983131,173271,Polyommatus orphicus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
6983131,173271,Polyommatus orphicus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
6983441,173273,Polyommatus eleniae,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
6983441,173273,Polyommatus eleniae,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
6984697,173281,Coenonympha orientalis,1.4,Forest - Temperate,,,Suitable
6984697,173281,Coenonympha orientalis,4.4,Grassland - Temperate,,,Suitable
6985207,173284,Erebia epiphron,3.4,Shrubland - Temperate,,,Suitable
6985207,173284,Erebia epiphron,4.4,Grassland - Temperate,,,Suitable
6986657,173295,Polyommatus nephohiptamenos,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
6986821,173296,Coenonympha rhodopensis,4.4,Grassland - Temperate,,,Suitable
6987579,173302,Pseudochazara orestes,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
6987579,173302,Pseudochazara orestes,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
6988820,173311,Polyommatus aroaniensis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
6988820,173311,Polyommatus aroaniensis,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
6989024,173313,Pieris balcana,4.1,Grassland - Tundra,,,Suitable
6989024,173313,Pieris balcana,4.2,Grassland - Subarctic,,,Suitable
6989024,173313,Pieris balcana,14.4,Artificial/Terrestrial - Rural Gardens,,,Suitable
6989024,173313,Pieris balcana,1.4,Forest - Temperate,,,Suitable
6989024,173313,Pieris balcana,4.4,Grassland - Temperate,,,Suitable
6989024,173313,Pieris balcana,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
6989024,173313,Pieris balcana,1.1,Forest - Boreal,,,Suitable
6989024,173313,Pieris balcana,1.2,Forest - Subarctic,,,Suitable
6989170,173314,Erebia melas,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
6989170,173314,Erebia melas,1.4,Forest - Temperate,,,Suitable
6989170,173314,Erebia melas,4.4,Grassland - Temperate,,,Suitable
8352663,185026,Polycheles typhlops,11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,Suitable
8352663,185026,Polycheles typhlops,11.1.2,Soft Substrate,,,Suitable
8454057,185659,Platycnemis pennipes ssp. nitidula,18,Unknown,,,
9338388,2191,Astacus astacus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
9338388,2191,Astacus astacus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Suitable
9338388,2191,Astacus astacus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
9338388,2191,Astacus astacus,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),,,Suitable
10228760,39486,Lycaena ottomana,3.4,Shrubland - Temperate,,,Unknown
10228760,39486,Lycaena ottomana,1.4,Forest - Temperate,,,Unknown
13309447,13304723,Colletes creticus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
13309507,13306742,Colletes hederae,3.4,Shrubland - Temperate,Yes,resident,Suitable
13309507,13306742,Colletes hederae,4.4,Grassland - Temperate,,resident,Marginal
13309507,13306742,Colletes hederae,14.4,Artificial/Terrestrial - Rural Gardens,Yes,resident,Suitable
13309507,13306742,Colletes hederae,14.5,Artificial/Terrestrial - Urban Areas,Yes,resident,Suitable
13309607,13307748,Colletes standfussi,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
13318550,13317994,Panurginus schwarzi,18,Unknown,,,
13321504,13320156,Ceratina gravidula,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,,Suitable
13321504,13320156,Ceratina gravidula,14.4,Artificial/Terrestrial - Rural Gardens,No,,Suitable
13321552,13320615,Ceratina teunisseni,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,,Suitable
13321552,13320615,Ceratina teunisseni,14.4,Artificial/Terrestrial - Rural Gardens,No,,Suitable
13324673,13322492,Dasypoda frieseana,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,,Suitable
13324689,13322514,Dasypoda pyriformis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,,Suitable
13339970,13325451,Halictus centaureae,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Yes,,Suitable
13340046,13338039,Halictus holomelaenus,18,Unknown,,,
13340050,13338042,Seladonia inpilosa,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Yes,,Suitable
13340078,13338089,Halictus lussinicus,18,Unknown,,,
13340098,13338107,Halictus nicosiae,18,Unknown,,,
13372703,165460,Lindenia tetraphylla,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
13372703,165460,Lindenia tetraphylla,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
13372703,165460,Lindenia tetraphylla,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,,Suitable
13372703,165460,Lindenia tetraphylla,15.2,Artificial/Aquatic - Ponds (below 8ha),Yes,,Suitable
13372703,165460,Lindenia tetraphylla,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Yes,,Suitable
13372703,165460,Lindenia tetraphylla,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Yes,,Suitable
13372703,165460,Lindenia tetraphylla,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,,Suitable
13372703,165460,Lindenia tetraphylla,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Yes,,Suitable
17046346,17046301,Dolichopoda remyi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
17046366,17046314,Dolichopoda hussoni,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
17533964,165506,Orthetrum taeniolatum,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
17533964,165506,Orthetrum taeniolatum,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,,Suitable
17533964,165506,Orthetrum taeniolatum,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,,Suitable
17533964,165506,Orthetrum taeniolatum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
17533964,165506,Orthetrum taeniolatum,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",No,,Suitable
17533964,165506,Orthetrum taeniolatum,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,,Suitable
17537803,165471,Selysiothemis nigra,5.17,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Marshes/Pools",Yes,,Suitable
17537803,165471,Selysiothemis nigra,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Yes,,Suitable
17537803,165471,Selysiothemis nigra,5.15,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats",Yes,,Suitable
17537803,165471,Selysiothemis nigra,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Yes,,Suitable
17537803,165471,Selysiothemis nigra,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
17537803,165471,Selysiothemis nigra,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
17537803,165471,Selysiothemis nigra,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
17537803,165471,Selysiothemis nigra,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Yes,,Suitable
17537803,165471,Selysiothemis nigra,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
17537803,165471,Selysiothemis nigra,15.2,Artificial/Aquatic - Ponds (below 8ha),Yes,,Suitable
17537803,165471,Selysiothemis nigra,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Yes,,Suitable
17537803,165471,Selysiothemis nigra,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",,,Marginal
17538409,60038,Sympetrum fonscolombii,5.17,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Marshes/Pools",Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.15,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats",Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.13,Wetlands (inland) - Permanent Inland Deltas,Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,15.3,Artificial/Aquatic - Aquaculture Ponds,,,Suitable
17538409,60038,Sympetrum fonscolombii,15.5,Artificial/Aquatic - Excavations (open),,,Suitable
17538409,60038,Sympetrum fonscolombii,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),,,Suitable
17538409,60038,Sympetrum fonscolombii,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,,,Suitable
17538409,60038,Sympetrum fonscolombii,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",,,Suitable
17538409,60038,Sympetrum fonscolombii,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,15.2,Artificial/Aquatic - Ponds (below 8ha),Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Yes,,Suitable
17538409,60038,Sympetrum fonscolombii,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
17891947,16084525,Oropodisma chelmosi,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,resident,Marginal
17891947,16084525,Oropodisma chelmosi,4.4,Grassland - Temperate,Yes,resident,Suitable
18053580,16084523,Oropodisma willemsei,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,resident,Marginal
18053580,16084523,Oropodisma willemsei,4.4,Grassland - Temperate,Yes,resident,Suitable
18407506,16084420,Oropodisma karavica,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,resident,Marginal
18407506,16084420,Oropodisma karavica,4.4,Grassland - Temperate,Yes,resident,Suitable
19152175,165489,Onychogomphus forcipatus,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,No,,Suitable
19152175,165489,Onychogomphus forcipatus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
19156286,165514,Brachytron pratense,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
19156286,165514,Brachytron pratense,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
19156286,165514,Brachytron pratense,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,,Suitable
19156286,165514,Brachytron pratense,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Marginal
19156286,165514,Brachytron pratense,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Marginal
19156286,165514,Brachytron pratense,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",,,Marginal
19156286,165514,Brachytron pratense,15.2,Artificial/Aquatic - Ponds (below 8ha),No,,Suitable
19156286,165514,Brachytron pratense,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,,,Marginal
19156760,165467,Caliaeschna microstigma,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
19158182,165520,Coenagrion ornatum,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
19158182,165520,Coenagrion ornatum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
19158182,165520,Coenagrion ornatum,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Yes,,Suitable
19158182,165520,Coenagrion ornatum,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,,Suitable
19158662,165484,Coenagrion pulchellum,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
19158662,165484,Coenagrion pulchellum,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
19158662,165484,Coenagrion pulchellum,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,,Suitable
19158662,165484,Coenagrion pulchellum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Marginal
19158662,165484,Coenagrion pulchellum,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",No,,Suitable
19158662,165484,Coenagrion pulchellum,15.5,Artificial/Aquatic - Excavations (open),,,Marginal
19158662,165484,Coenagrion pulchellum,15.2,Artificial/Aquatic - Ponds (below 8ha),Yes,,Suitable
19158662,165484,Coenagrion pulchellum,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,,,Marginal
19159139,165502,Coenagrion scitulum,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
19159139,165502,Coenagrion scitulum,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
19159139,165502,Coenagrion scitulum,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,,Suitable
19159139,165502,Coenagrion scitulum,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,No,,Suitable
19159139,165502,Coenagrion scitulum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,,Suitable
19159139,165502,Coenagrion scitulum,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",,,Marginal
19159139,165502,Coenagrion scitulum,15.2,Artificial/Aquatic - Ponds (below 8ha),Yes,,Suitable
19159607,165478,Erythromma viridulum,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
19159607,165478,Erythromma viridulum,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
19159607,165478,Erythromma viridulum,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Marginal
