internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
47414335,Onthophagus sericatus,"Onthophagus verticicornis ssp. sericatus Reitter, 1893",Onthophagus,verticicornis,,subspecies,"Reitter, 1893"
47415088,Ateuchetus variolosus,"Scarabaeus variolosus Fabricius, 1787",Scarabaeus,variolosus,"Fabricius, 1787",,
173274,Kretania psylorita,"Lycaena psylorita Freyer, 1845",Lycaena,psylorita,"Freyer, 1845",,
173274,Kretania psylorita,"Plebejus psyloritus (Freyer, 1845)",Plebejus,psyloritus,"(Freyer, 1845)",,
174239,Turanana taygetica,"Lycaena panagaea ssp. taygetica Rebel, 1902",Lycaena,panagaea,,subspecies,"Rebel, 1902"
173287,Hipparchia cretica,"Satyrus cretica Rebel, 1916",Satyrus,cretica,"Rebel, 1916",,
20633459,Conocephalus conocephalus,"Locusta conocephala Fabricius, 1775",Locusta,conocephala,"Fabricius, 1775",,
20633459,Conocephalus conocephalus,"Anisoptera conocephalus Kirby, 1906",Anisoptera,conocephalus,"Kirby, 1906",,
20633459,Conocephalus conocephalus,"Gryllus conocephalus Linnaeus, 1767",Gryllus,conocephalus,"Linnaeus, 1767",,
173214,Coenonympha thyrsis,"Hipparchia thyrsis Freyer, 1845",Hipparchia,thyrsis,"Freyer, 1845",,
173225,Pseudochazara graeca,"Satyrus graeca Staudinger, 1870",Satyrus,graeca,"Staudinger, 1870",,
173219,Zerynthia cretica,"Thais cretica Rebel, 1904",Thais,cretica,"Rebel, 1904",,
59971,Pantala flavescens,"Libellula analis Burmeister, 1839",Libellula,analis,"Burmeister, 1839",,
59971,Pantala flavescens,"Libellula terminalis Burmeister, 1839",Libellula,terminalis,"Burmeister, 1839",,
59971,Pantala flavescens,"Libellula viridula Palisot de Beauvois, 1807",Libellula,viridula,"Palisot de Beauvois, 1807",,
59971,Pantala flavescens,"Orthetrum mathewi Singh & Baijal, 1955",Orthetrum,mathewi,"Singh & Baijal, 1955",,
59971,Pantala flavescens,"Sympetrum tandicola Singh, 1955",Sympetrum,tandicola,"Singh, 1955",,
59971,Pantala flavescens,"Libellula flavescens Fabricius, 1798",Libellula,flavescens,"Fabricius, 1798",,
165469,Libellula quadrimaculata,"Libellula quadrimaculata ssp. asahinai Schmidt, 1957",Libellula,quadrimaculata,,subspecies,"Schmidt, 1957"
165469,Libellula quadrimaculata,"Libellula relicta Belyshev, 1973",Libellula,relicta,"Belyshev, 1973",,
165516,Lestes dryas,"Lestes uncatus Kirby, 1890",Lestes,uncatus,"Kirby, 1890",,
69668544,Ovaliptila kinzelbachi,"Discoptila kinzelbachi Harz, 1971",Discoptila,kinzelbachi,"Harz, 1971",,
69668585,Ovaliptila krueperi,"Gryllomorpha krueperi Pantel, 1890",Gryllomorpha,krueperi,"Pantel, 1890",,
69668585,Ovaliptila krueperi,"Gryllomorpha krüperi Pantel, 1890",Gryllomorpha,krüperi,"Pantel, 1890",,
69668679,Ovaliptila lindbergi,"Discoptila lindbergi Chopard, 1957 ssp. lindbergi",Discoptila,lindbergi,"Chopard, 1957",subspecies,
69668788,Ovaliptila nana,"Discoptila lindbergi ssp. nana Baccetti, 1992",Discoptila,lindbergi,,subspecies,"Baccetti, 1992"
69668847,Ovaliptila newmanae,"Discoptila newmanae Harz, 1969",Discoptila,newmanae,"Harz, 1969",,
69669391,Ovaliptila wettsteini,"Gryllomorpha wettsteini Werner, 1934",Gryllomorpha,wettsteini,"Werner, 1934",,
44698100,Rhacocleis silvestrii,"Rhacocleis sylvestrii Ramme, 1939",Rhacocleis,sylvestrii,"Ramme, 1939",,
169955,Homarus gammarus,"Astacus marinus Fabricius, 1775",Astacus,marinus,"Fabricius, 1775",,
169955,Homarus gammarus,"Astacus gammarus Pennant, 1777",Astacus,gammarus,"Pennant, 1777",,
169955,Homarus gammarus,"Homarus marinus Weber, 1795",Homarus,marinus,"Weber, 1795",,
169955,Homarus gammarus,"Astacus europaeus Couch, 1837",Astacus,europaeus,"Couch, 1837",,
169955,Homarus gammarus,"Homarus vulgaris H. Milne Edwards, 1837",Homarus,vulgaris,"H. Milne Edwards, 1837",,
169955,Homarus gammarus,"Cancer gammarus H. Milne Edwards, 1837",Cancer,gammarus,"H. Milne Edwards, 1837",,
16084448,Platypygius crassus,"Aiolopus  burri  Uvarov, 1921",Aiolopus ,burri ,"Uvarov, 1921",,
64547977,Asiotmethis limbatus,"Eremobia limbatus Charpentier, 1845",Eremobia,limbatus,"Charpentier, 1845",,
68446564,Paranocaracris bulgaricus,"Paranocaracris bulgaricus Ebner & Drenowski, 1936",Paranocaracris,bulgaricus,"Ebner & Drenowski, 1936",,
64866649,Isophya hospodar,"Jaquetia hospodar Saussure, 1898",Jaquetia,hospodar,"Saussure, 1898",,
64869136,Isophya rhodopensis,"Isophya petkovi Peshev, 1959",Isophya,petkovi,"Peshev, 1959",,
64869136,Isophya rhodopensis,"Isophya rhodopensis ssp. leonorae Kaltenbach, 1965",Isophya,rhodopensis,,subspecies,"Kaltenbach, 1965"
64869136,Isophya rhodopensis,"Isophya rhodopensis ssp. petkovi Peshev, 1959",Isophya,rhodopensis,,subspecies,"Peshev, 1959"
64869136,Isophya rhodopensis,"Isophya rhodopensis ssp. rhodopensis Ramme, 1951",Isophya,rhodopensis,,subspecies,"Ramme, 1951"
45466571,Poecilimon gracilis,"Barbitistes gracilis Fieber, 1853",Barbitistes,gracilis,"Fieber, 1853",,
68440028,Montana macedonica,"Platycleis macedonica Berland & Chopard, 1922",Platycleis,macedonica,"Berland & Chopard, 1922",,
68469288,Tessellana carinata,"Metrioptera carinata Berland & Chopard, 1922",Metrioptera,carinata,"Berland & Chopard, 1922",,
16084579,Chorthippus biroi,"Stenobothrus biroi Kuthy, 1907",Stenobothrus,biroi,"Kuthy, 1907",,
16084479,Chorthippus pulloides,"Stauroderus pulloides Ramme, 1926",Stauroderus,pulloides,"Ramme, 1926",,
16084530,Chorthippus sangiorgii,"Stenobothrus sangiorgii Finot, 1902",Stenobothrus,sangiorgii,"Finot, 1902",,
16084516,Oropodisma parnassica,"Podisma parnassica Scudder, 1897",Podisma,parnassica,"Scudder, 1897",,
16084574,Pezotettix lagoi,"Pezotettix  silvestrii Jannone, 1936 ",Pezotettix ,silvestrii,"Jannone, 1936 ",,
16084408,Xerohippus solerii,"Eremippus solerii  Jannone, 1936",Eremippus,solerii ,"Jannone, 1936",,
68380404,Glyphotmethis heldreichi,"Glyphanus heldreichi Brunner von Wattenwyl, 1882",Glyphanus,heldreichi,"Brunner von Wattenwyl, 1882",,
68444850,Orchamus raulinii,"Acinipe raulinii Lucas, 1854",Acinipe,raulinii,"Lucas, 1854",,
17181859,Metaplastes oertzeni,"Barbitistes oertzeni Brunner von Wattenwyl, 1891",Barbitistes,oertzeni,"Brunner von Wattenwyl, 1891",,
64529440,Anadrymadusa brevipennis,"Drymadusa brevipennis Brunner von Wattenwyl, 1882",Drymadusa,brevipennis,"Brunner von Wattenwyl, 1882",,
44710646,Bradyporus oniscus,"Callimenus oniscus Burmeister, 1838",Callimenus,oniscus,"Burmeister, 1838",,
44712056,Modestana ebneri,"Metrioptera  ebneri Ramme, 1926",Metrioptera ,ebneri,"Ramme, 1926",,
68450071,Parnassiana chelmos,"Platycleis chelmos Zeuner, 1941",Platycleis,chelmos,"Zeuner, 1941",,
68450152,Parnassiana coracis,"Metrioptera coracis Ramme, 1921",Metrioptera,coracis,"Ramme, 1921",,
68450165,Parnassiana dirphys,"Platycleis dirphys Willemse, 1980",Platycleis,dirphys,"Willemse, 1980",,
68450223,Parnassiana fusca,"Platycleis fusca Brunner von Wattenwyl, 1882",Platycleis,fusca,"Brunner von Wattenwyl, 1882",,
68450251,Parnassiana nigromarginata,"Platycleis nigromarginata Willemse & Willemse, 1987",Platycleis,nigromarginata,"Willemse & Willemse, 1987",,
68450303,Parnassiana parnassica,"Metrioptera parnassica Ramme, 1926",Metrioptera,parnassica,"Ramme, 1926",,
68450318,Parnassiana tenuis,"Platycleis tenuis Heller & Willemse, 1989",Platycleis,tenuis,"Heller & Willemse, 1989",,
68450364,Parnassiana tymphiensis,"Platycleis tymphiensis Willemse, 1973",Platycleis,tymphiensis,"Willemse, 1973",,
68427564,Metaplastes ornatus,"Metaplasia ornatus Ramme, 1931",Metaplasia,ornatus,"Ramme, 1931",,
15037223,Acrida ungarica,"Truxalis ungaricus Herbst, 1786",Truxalis,ungaricus,"Herbst, 1786",,
68441393,Myrmecophilus myrmecophilus,"Gryllus myrmecophilus Savi, 1819",Gryllus,myrmecophilus,"Savi, 1819",,
68486103,Uromenus elegans,"Ephippiger elegans Fischer, 1853",Ephippiger,elegans,"Fischer, 1853",,
158692,Aeshna isoceles,"Anaciaeschna isoceles (Müller, 1767)",Anaciaeschna,isoceles,"(Müller, 1767)",,
158692,Aeshna isoceles,"Libellula isoceles Müller, 1767",Libellula,isoceles,"Müller, 1767",,
59811,Anax ephippiger,"Anax senegalensis Rambur, 1842",Anax,senegalensis,"Rambur, 1842",,
59811,Anax ephippiger,"Aeshna mediterranea Selys, 1839",Aeshna,mediterranea,"Selys, 1839",,
59811,Anax ephippiger,"Anax marginope Baijal & Agarwal, 1955",Anax,marginope,"Baijal & Agarwal, 1955",,
59811,Anax ephippiger,"Hemianax ephippiger (Burmeister, 1839)",Hemianax,ephippiger,"(Burmeister, 1839)",,
59811,Anax ephippiger,"Aeschna ephippigera Burmeister, 1839",Aeschna,ephippigera,"Burmeister, 1839",,
59812,Anax imperator,"Anax formosa Vander Linden, 1823",Anax,formosa,"Vander Linden, 1823",,
59812,Anax imperator,"Anax mauricianus Rambur, 1842",Anax,mauricianus,"Rambur, 1842",,"Rambur, 1842"
59812,Anax imperator,"Aeschna azurea Charpentier, 1825",Aeschna,azurea,"Charpentier, 1825",,
59812,Anax imperator,"Aeschna lunata Kolenati, 1856",Aeschna,lunata,"Kolenati, 1856",,
165488,Anax parthenope,"Aeschna parthenope Selys, 1839",Aeschna,parthenope,"Selys, 1839",,
16084407,Euchorthippus declivus,"Acridium declivus Brisout de Barneville, 1848",Acridium,declivus,"Brisout de Barneville, 1848",,
68446520,Paramogoplistes novaki,"Mogoplistes novaki Krauss, 1888",Mogoplistes,novaki,"Krauss, 1888",,
44710118,Andreiniimon nuptialis,"Leptophyes nuptialis Karny, 1918",Leptophyes,nuptialis,"Karny, 1918",,
64869542,Isophya speciosa,"Odontura speciosa Frivaldsky, 1867",Odontura,speciosa,"Frivaldsky, 1867",,
44709622,Leptophyes punctatissima,"Locusta punctatissima Bosc, 1792",Locusta,punctatissima,"Bosc, 1792",,
45466482,Poecilimon affinis,"Odontura affinis Frivaldsky, 1867",Odontura,affinis,"Frivaldsky, 1867",,
68454861,Poecilimon brunneri,"Odontura brunneri Frivaldsky, 1867",Odontura,brunneri,"Frivaldsky, 1867",,
47709322,Poecilimon jonicus,"Barbitistes jonicus Fieber, 1853",Barbitistes,jonicus,"Fieber, 1853",,
68455994,Poecilimon laevissimus,"Odontura laevissima Fischer, 1853",Odontura,laevissima,"Fischer, 1853",,
68458496,Poecilimon ornatus,"Ephippigera ornata Schmidt, 1850",Ephippigera,ornata,"Schmidt, 1850",,
68459410,Poecilimon thoracicus,"Barbitistes thoracicus Fieber, 1853",Barbitistes,thoracicus,"Fieber, 1853",,
68459646,Polysarcus denticauda,"Barbitistes denticauda Charpentier, 1825",Barbitistes,denticauda,"Charpentier, 1825",,
44712223,Polysarcus scutatus,"Orphania scutata Brunner von Wattenwyl, 1882",Orphania,scutata,"Brunner von Wattenwyl, 1882",,
44710285,Bradyporus dasypus,"Locusta dasypus Illiger, 1800",Locusta,dasypus,"Illiger, 1800",,
68315499,Ephippiger ephippiger,"Gryllus ephippiger Fiebig, 1784",Gryllus,ephippiger,"Fiebig, 1784",,
68379164,Eupholidoptera schmidti,"Thamnotrizon schmidti Fieber, 1861",Thamnotrizon,schmidti,"Fieber, 1861",,
68427417,Meconema thalassinum,"Locusta thalassina De Geer, 1773",Locusta,thalassina,"De Geer, 1773",,
68446261,Pachytrachis gracilis,"Thamnotrizon gracilis Brunner von Wattenwyl, 1861",Thamnotrizon,gracilis,"Brunner von Wattenwyl, 1861",,
47712216,Pholidoptera aptera,"Locusta aptera Fabricius, 1793",Locusta,aptera,"Fabricius, 1793",,
62148031,Pholidoptera frivaldszkyi,"Pholidoptera frivaldskyi (Herman, 1871)",Pholidoptera,frivaldskyi,"(Herman, 1871)",,
62148031,Pholidoptera frivaldszkyi,Thamnotrizon frivaldskyi Herman. 1871,Thamnotrizon,frivaldskyi,Herman. 1871,,
68468365,Roeseliana ambitiosa,"Metrioptera ambitiosa Uvarov, 1924",Metrioptera,ambitiosa,"Uvarov, 1924",,
68469308,Tessellana orina,"Platycleis orina Burr, 1899",Platycleis,orina,"Burr, 1899",,
68486449,Yersinella raymondii,"Pterolepis raymondii Yersin, 1860",Pterolepis,raymondii,"Yersin, 1860",,
165470,Orthetrum sabina,"Libellula gibba Fabricius, 1798",Libellula,gibba,"Fabricius, 1798",,
165470,Orthetrum sabina,"Libellua  leptura Burmeister, 1839",Libellua ,leptura,"Burmeister, 1839",,
165470,Orthetrum sabina,"Libellula ampullacea Schneider, 1845",Libellula,ampullacea,"Schneider, 1845",,
165470,Orthetrum sabina,"Lepthemis divisa Selys, 1878",Lepthemis,divisa,"Selys, 1878",,
165470,Orthetrum sabina,"Orthetrum nigrescens Bartenev, 1929",Orthetrum,nigrescens,"Bartenev, 1929",,
165470,Orthetrum sabina,"Orthetrum viduatum Lieftinck, 1942",Orthetrum,viduatum,"Lieftinck, 1942",,
165470,Orthetrum sabina,"Libellula sabina Drury, 1770",Libellula,sabina,"Drury, 1770",,
59859,Crocothemis erythraea,"Libellula erythraea Brullé, 1832",Libellula,erythraea,"Brullé, 1832",,
59864,Diplacodes lefebvrii,"Diplacodes lefebvrei (Rambur, 1842)",Diplacodes,lefebvrei,"(Rambur, 1842)",,
59864,Diplacodes lefebvrii,"Diplacodes okavangoensis Pinhey, 1976",Diplacodes,okavangoensis,"Pinhey, 1976",,
59864,Diplacodes lefebvrii,"Libellula lefebvrii Rambur, 1842",Libellula,lefebvrii,"Rambur, 1842",,
59954,Orthetrum chrysostigma,"Libellula barbara Selys, 1849",Libellula,barbara,"Selys, 1849",,
60052,Trithemis annulata,"Trithemis annulata ssp. haematina (Rambur, 1842)",Trithemis,annulata,,subspecies,"(Rambur, 1842)"
60052,Trithemis annulata,"Libellula haematina Rambur, 1842",Libellula,haematina,"Rambur, 1842",,
60053,Trithemis arteriosa,"Libellula conjuncta Selys, 1849",Libellula,conjuncta,"Selys, 1849",,
60053,Trithemis arteriosa,"Libellula distincta Rambur, 1842",Libellula,distincta,"Rambur, 1842",,
60053,Trithemis arteriosa,"Trithemis jacksoni Pinhey, 1970",Trithemis,jacksoni,"Pinhey, 1970",,
60053,Trithemis arteriosa,"Trithemis stuhlmanni Gerstacker, 1891",Trithemis,stuhlmanni,"Gerstacker, 1891",,
60053,Trithemis arteriosa,"Libellula rubella Brullé, 1844",Libellula,rubella,"Brullé, 1844",,
60053,Trithemis arteriosa,"Trithemis stuhlmanni Gerstäcker, 1891",Trithemis,stuhlmanni,"Gerstäcker, 1891",,
158685,Sympetrum striolatum,"Libellula striolata Charpentier, 1840",Libellula,striolata,"Charpentier, 1840",,
158685,Sympetrum striolatum,"Sympetrum durum Bartenef, 1916",Sympetrum,durum,"Bartenef, 1916",,
158696,Erythromma lindenii,"Coenagrion lindenii (Sélys, 1840)",Coenagrion,lindenii,"(Sélys, 1840)",,
158696,Erythromma lindenii,"Cercion lindenii ssp. lindenii (Sélys, 1840)",Cercion,lindenii,,subspecies,"(Sélys, 1840)"
158696,Erythromma lindenii,"Cercion lindenii (Sélys, 1840)",Cercion,lindenii,"(Sélys, 1840)",,
158696,Erythromma lindenii,"Agrion lindenii Selys, 1840",Agrion,lindenii,"Selys, 1840",,
158707,Coenagrion puella,"Libellula puella Linnaeus, 1758",Libellula,puella,"Linnaeus, 1758",,
165499,Aeshna mixta,"Libellula coluberculus Harris, 1782",Libellula,coluberculus,"Harris, 1782",,
165499,Aeshna mixta,"Aeschna alpina Selys, 1848",Aeschna,alpina,"Selys, 1848",,
165499,Aeshna mixta,"Aeshna lucia Needham, 1930",Aeshna,lucia,"Needham, 1930",,
165524,Aeshna cyanea,"Libellula cyanea Müller, 1764",Libellula,cyanea,"Müller, 1764",,
169967,Nephrops norvegicus,"Astacus norvegicus Fabricius, 1775 ",Astacus,norvegicus,"Fabricius, 1775 ",,
169967,Nephrops norvegicus,"Homarus norvegicus Weber, 1795",Homarus,norvegicus,"Weber, 1795",,
169967,Nephrops norvegicus,"Astacus rugosus Rafinesque, 1814",Astacus,rugosus,"Rafinesque, 1814",,
169967,Nephrops norvegicus,"Nephropsis cornubiensis Bate & Rowe, 1880",Nephropsis,cornubiensis,"Bate & Rowe, 1880",,
169967,Nephrops norvegicus,"Nephrops norvegicus ssp. meridionalis Zariquiey Cenarro, 1935",Nephrops,norvegicus,,subspecies,"Zariquiey Cenarro, 1935"
169967,Nephrops norvegicus,"Cancer norvegicus Linnaeus, 1758",Cancer,norvegicus,"Linnaeus, 1758",,
68462466,Psorodonotus macedonicus,"Psorodonotus fieberi ssp. macedonicus Ramme, 1931",Psorodonotus,fieberi,,subspecies,"Ramme, 1931"
86807153,Paracorymbia picticornis,"Leptura picticornis Reitter, 1885",Leptura,picticornis,"Reitter, 1885",,
86807246,Pedostrangalia revestita,"Leptura revestita Linnaeus, 1767",Leptura,revestita,"Linnaeus, 1767",,
86848967,Pidonia lurida,"Leptura lurida Fabricius, 1792",Leptura,lurida,"Fabricius, 1792",,
86849298,Saphanus piceus,"Saphanus ganglbaueri Brancsik, 1886",Saphanus,ganglbaueri,"Brancsik, 1886",,
86849298,Saphanus piceus,"Callidium piceus Laicharting, 1784",Callidium,piceus,"Laicharting, 1784",,
86859528,Xylosteus spinolae,"Rhagium rufiventris Germar, 1845",Rhagium,rufiventris,"Germar, 1845",,
86883562,Isomira antennata,"Isomira budensis Csiki, 1940",Isomira,budensis,"Csiki, 1940",,
86883562,Isomira antennata,"Isomira euboica Pic, 1903",Isomira,euboica,"Pic, 1903",,
86883562,Isomira antennata,"Isomira tristicula Reitter, 1890",Isomira,tristicula,"Reitter, 1890",,
86883562,Isomira antennata,"Cistela antennata Panzer, 1798",Cistela,antennata,"Panzer, 1798",,
86883960,Mycetochara flavicornis,"Mycetochares flavicornis Miller, 1883",Mycetochares,flavicornis,"Miller, 1883",,
86884024,Mycetochara jonica,"Ernocharis jonica Obenberger, 1916",Ernocharis,jonica,"Obenberger, 1916",,
86884117,Mycetochara myrmecophila,"Ernocharis myrmecophila Obenberger, 1916",Ernocharis,myrmecophila,"Obenberger, 1916",,
87329111,Corticeus krueperi,"Hypophloeus krueperi Obenberger, 1922",Hypophloeus,krueperi,"Obenberger, 1922",,
87329140,Corticeus rufithorax,"Hypophloeus rufithorax (Pic, 1903)",Hypophloeus,rufithorax,"(Pic, 1903)",,
88046398,Stictoleptura slamai,"Stictoleptura martini (Slama, 1985)",Stictoleptura,martini,"(Slama, 1985)",,
88227438,Leptorhabdium illyricum,"Xylosteus illyricus Kraatz, 1871",Xylosteus,illyricus,"Kraatz, 1871",,
90799145,Eupholidoptera garganica,"Eupholidoptera chabrieri (Charpentier, 1825) ssp. garganica La Greca, 1959",Eupholidoptera,chabrieri,"(Charpentier, 1825)",subspecies,"La Greca, 1959"
90853972,Dolichopoda ochtoniai,"Dolichopoda octhoniai Alexiou, Di Russo & Rampini, 2015",Dolichopoda,octhoniai,"Alexiou, Di Russo & Rampini, 2015",,
96419923,Anogcodes fulvicollis,"Cantharis fulvicollis Scopoli, 1763",Cantharis,fulvicollis,"Scopoli, 1763",,
68485512,Troglophilus cavicola,"Locusta cavicola Kollar, 1833",Locusta,cavicola,"Kollar, 1833",,
68485583,Troglophilus spinulosus,"Troglophilus roeweri Werner, 1927",Troglophilus,roeweri,"Werner, 1927",,
68485583,Troglophilus spinulosus,"Troglophilus petrochilosi Boudou-Saltet, 1978",Troglophilus,petrochilosi,"Boudou-Saltet, 1978",,
68378608,Eumodicogryllus bordigalensis,"Gryllus bordigalensis Latreille, 1804",Gryllus,bordigalensis,"Latreille, 1804",,
68378608,Eumodicogryllus bordigalensis,"Gryllus arvensis Rambur, 1838",Gryllus,arvensis,"Rambur, 1838",,
68378608,Eumodicogryllus bordigalensis,"Gryllus cerisyi Serville, 1838",Gryllus,cerisyi,"Serville, 1838",,
68378608,Eumodicogryllus bordigalensis,"Acheta chinensis Weber, 1801",Acheta,chinensis,"Weber, 1801",,
68378608,Eumodicogryllus bordigalensis,"Gryllus cinereus Costa, 1852",Gryllus,cinereus,"Costa, 1852",,
68378608,Eumodicogryllus bordigalensis,"Gryllus eversmanni Jakovlev, 1871",Gryllus,eversmanni,"Jakovlev, 1871",,
68378608,Eumodicogryllus bordigalensis,"Gryllodes ferdinandi Bolívar, 1899",Gryllodes,ferdinandi,"Bolívar, 1899",,
68378608,Eumodicogryllus bordigalensis,"Gryllus geminus Serville, 1838",Gryllus,geminus,"Serville, 1838",,
68378608,Eumodicogryllus bordigalensis,"Gryllus hygrophilus Krauss, 1902",Gryllus,hygrophilus,"Krauss, 1902",,
68378608,Eumodicogryllus bordigalensis,"Gryllus marginatus Eversmann, 1859",Gryllus,marginatus,"Eversmann, 1859",,
68378608,Eumodicogryllus bordigalensis,"Gryllus pygmaeus Walker, 1869",Gryllus,pygmaeus,"Walker, 1869",,
118892125,Hierodula tenuidentata,"Hierodula transcaucasica Brunner von Wattenwyl, 1878",Hierodula,transcaucasica,"Brunner von Wattenwyl, 1878",,
153745,Pontastacus leptodactylus,"Astacus leptodactylus ssp. kessleri Karaman, 1963",Astacus,leptodactylus,,subspecies,"Karaman, 1963"
153745,Pontastacus leptodactylus,"Astacus leptodactylus  ssp. eichwaldi Karaman, 1963",Astacus,leptodactylus ,,subspecies,"Karaman, 1963"
153745,Pontastacus leptodactylus,"Astacus leptodactylus Eschscholtz, 1823",Astacus,leptodactylus,"Eschscholtz, 1823",,
2431,Austropotamobius torrentium,"Austropotamobius torrentium ssp. macedonicus Bott, 1950",Austropotamobius,torrentium,,subspecies,"Bott, 1950"
2431,Austropotamobius torrentium,"Cancer torrentium Schrank, 1803",Cancer,torrentium,"Schrank, 1803",,
16249,Parnassius apollo,"Papilio apollo Linnaeus, 1758",Papilio,apollo,"Linnaeus, 1758",,
174210,Parnassius mnemosyne,"Papilio mnemosyne Linnaeus, 1758",Papilio,mnemosyne,"Linnaeus, 1758",,
165501,Sympetrum flaveolum,"Libellula flaveola Linnaeus, 1758",Libellula,flaveola,"Linnaeus, 1758",,
165497,Erythromma najas,"Agrion chloridion Charpentier, 1825",Agrion,chloridion,"Charpentier, 1825",,
165497,Erythromma najas,"Agrion najas Hansemann, 1823",Agrion,najas,"Hansemann, 1823",,
165497,Erythromma najas,"Agrion analis Vander Linden, 1825",Agrion,analis,"Vander Linden, 1825",,
165497,Erythromma najas,"Erythromma puellaris Schimer, 1913",Erythromma,puellaris,"Schimer, 1913",,
165479,Ischnura elegans,"Agrion elegans Vander Linden, 1820",Agrion,elegans,"Vander Linden, 1820",,
158702,Cordulia aenea,"Libellula aenea Linnaeus, 1758",Libellula,aenea,"Linnaeus, 1758",,
158702,Cordulia aenea,"Cordulia laubmanni Glötz, 1923",Cordulia,laubmanni,"Glötz, 1923",,
15364,Ophiogomphus cecilia,"Ophiogomphus bellicosus Vorontsovskii, 1906",Ophiogomphus,bellicosus,"Vorontsovskii, 1906",,
15364,Ophiogomphus cecilia,"Libellula cecilia Geoffroy, 1785",Libellula,cecilia,"Geoffroy, 1785",,
15364,Ophiogomphus cecilia,"Ophiogomphus serpentinus (Charpentier, 1825)",Ophiogomphus,serpentinus,"(Charpentier, 1825)",,
158684,Lestes barbarus,"Agrion barbara Fabricius, 1798",Agrion,barbara,"Fabricius, 1798",,
158684,Lestes barbarus,"Agrion nympha Hansemann, 1823",Agrion,nympha,"Hansemann, 1823",,
158690,Sympecma fusca,"Agrion phallatum Charpentier, 1825",Agrion,phallatum,"Charpentier, 1825",,
158690,Sympecma fusca,"Agrion fusca Vander Linden, 1820",Agrion,fusca,"Vander Linden, 1820",,
158690,Sympecma fusca,"Sympecma aragonensis Navás, 1927",Sympecma,aragonensis,"Navás, 1927",,
158689,Orthetrum albistylum,"Libellula albistyla Selys, 1848",Libellula,albistyla,"Selys, 1848",,
158698,Orthetrum brunneum,"Libellula brunnea Fonscolombe, 1837",Libellula,brunnea,"Fonscolombe, 1837",,
165521,Orthetrum cancellatum,"Orthetrum helveticum Kirby, 1890",Orthetrum,helveticum,"Kirby, 1890",,
165521,Orthetrum cancellatum,"Libellula intermedia Hansemann, 1836",Libellula,intermedia,"Hansemann, 1836",,
165521,Orthetrum cancellatum,"Libellula frumenti Müller, 1767",Libellula,frumenti,"Müller, 1767",,
165521,Orthetrum cancellatum,"Libellula cancellata Linnaeus, 1758",Libellula,cancellata,"Linnaeus, 1758",,
158682,Orthetrum coerulescens,"Libellula dubia Rambur, 1842",Libellula,dubia,"Rambur, 1842",,
158682,Orthetrum coerulescens,"Libellula olympia Fonscolombe, 1837",Libellula,olympia,"Fonscolombe, 1837",,
158682,Orthetrum coerulescens,"Orthetrum helena Buchholtz, 1954",Orthetrum,helena,"Buchholtz, 1954",,
158682,Orthetrum coerulescens,"Libellula opalina Charpentier, 1825",Libellula,opalina,"Charpentier, 1825",,
158682,Orthetrum coerulescens,"Libellula donovani Leach, 1815",Libellula,donovani,"Leach, 1815",,
158682,Orthetrum coerulescens,"Orthetrum ramburii (Sélys, 1848)",Orthetrum,ramburii,"(Sélys, 1848)",,
158682,Orthetrum coerulescens,"Libellula coerulescens Fabricius, 1798",Libellula,coerulescens,"Fabricius, 1798",,
158691,Sympetrum sanguineum,"Libellula roeselii Curtis, 1838",Libellula,roeselii,"Curtis, 1838",,
158691,Sympetrum sanguineum,"Libellula rufostigma Newmann, 1833",Libellula,rufostigma,"Newmann, 1833",,
158691,Sympetrum sanguineum,"Libellula nigripes Charpentier, 1840",Libellula,nigripes,"Charpentier, 1840",,
158691,Sympetrum sanguineum,"Libellula sanguinea Müller, 1764",Libellula,sanguinea,"Müller, 1764",,
163609,Trithemis festiva,"Trithemis prosperina Selys, 1878",Trithemis,prosperina,"Selys, 1878",,
163609,Trithemis festiva,"Libellula infernalis Brauer, 1865",Libellula,infernalis,"Brauer, 1865",,
163609,Trithemis festiva,"Libellula festiva Rambur, 1842",Libellula,festiva,"Rambur, 1842",,
158709,Platycnemis pennipes,"Libellula pennipes Pallas, 1771",Libellula,pennipes,"Pallas, 1771",,
68451285,Phaneroptera nana,Phaneroptera quadripunctata quadripunctata,Phaneroptera,quadripunctata,quadripunctata,,
149163337,Eumerus alpinus,"Eumerus olivaceus Loew, 1848",Eumerus,olivaceus,"Loew, 1848",,
149163359,Pipiza noctiluca,"Musca noctiluca Linnaeus, 1758",Musca,noctiluca,"Linnaeus, 1758",,
149163359,Pipiza noctiluca,"Pipiza albitarsis Meigen, 1830",Pipiza,"albitarsis Meigen, 1830",,,
149163359,Pipiza noctiluca,"Pipiza calceata Meigen, 1822",Pipiza,"calceata Meigen, 1822",,,
149163359,Pipiza noctiluca,"Pipiza fenestrata Meigen, 1822",Pipiza,"fenestrata Meigen, 1822",,,
149163359,Pipiza noctiluca,"Pipiza guttata Meigen, 1822",Pipiza,"guttata Meigen, 1822",,,
149163359,Pipiza noctiluca,"Pipiza rufithorax Meigen, 1830",Pipiza,"rufithorax Meigen, 1830",,,
149163359,Pipiza noctiluca,"Pipiza obsoleta Zetterstedt, 1838",Pipiza,"obsoleta Zetterstedt, 1838",,,
