assessmentId,scientificName,internalTaxonId,doi
1317238,Delima piceata,170832,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170832A1317238.en
1317289,Albinaria confusa,170834,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170834A1317289.en
1317303,Oxychilus miguelinus,170835,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170835A1317303.en
1317317,Gyralina ermonae,170836,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170836A1317317.en
1317331,Cryptella alegranzae,170837,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170837A1317331.en
1317345,Inchoatia inchoata,170838,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170838A1317345.en
1317359,Limax polipunctatus,170839,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170839A1317359.en
1317448,Zonites graecus,170840,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170840A1317448.en
1317462,Charpentieria spezialensis,170841,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170841A1317462.en
1317476,Ferussacia valida,170842,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170842A1317476.en
1317518,Macedonica martae,170845,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170845A1317518.en
1317532,Montenegrina apfelbecki,170846,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170846A1317532.en
1317682,Charpentieria calcarae,170850,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170850A1317682.en
1317696,Bulgarica fritillaria,170851,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170851A1317696.en
1317710,Arion atripunctatus,170852,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170852A1317710.en
1317766,Atlantica textilis,170856,https://dx.doi.org/10.2305/IUCN.UK.2018-1.RLTS.T170856A1317766.en
1317780,Limax canapicianus,170857,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170857A1317780.en
1317808,Virpazaria backhuysi,170859,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170859A1317808.en
1317836,Macedonica schatzmayri,170861,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170861A1317836.en
1317864,Zonites labiosus,170863,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170863A1317864.en
1317878,Dilataria marcki,170864,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170864A1317878.en
1317906,Carpathica denticulata,170866,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170866A1317906.en
1317920,Albinaria menelaus,170867,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170867A1317920.en
1317962,Albinaria vrondamasa,170870,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170870A1317962.en
1317976,Amphorella hypselia,170871,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170871A1317976.en
1318062,Spelaeodiscus hauffeni,170875,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170875A1318062.en
1318076,Retinella osoriensis,170876,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170876A1318076.en
1318090,Aegopis compressus,170877,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170877A1318090.en
1318104,Balcanodiscus beroni,170878,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170878A1318104.en
1318118,Punctum azoricum,170879,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170879A1318118.en
1318132,Limax aeolianus,170880,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170880A1318132.en
1318146,Delima subcylindrica,170881,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170881A1318146.en
1318160,Albinaria nivea,170882,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170882A1318160.en
1318188,Carpathica elisabethae,170884,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170884A1318188.en
1318244,Lehmannia requienii,170888,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170888A1318244.en
1318258,Oxychilus juvenostriatus,170889,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170889A1318258.en
1318286,Oxychilus fuscosus,170891,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170891A1318286.en
1318314,Isabellaria abyssoclista,170893,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170893A1318314.en
1318328,Boettgeria depauperata,170894,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170894A1318328.en
1318404,Mediterranea planospiroides,170898,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170898A1318404.en
1318460,Gyralina rempei,170902,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170902A1318460.en
1318502,Alopia livida,170905,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170905A1318502.en
1318516,Alopia subcosticollis,170906,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170906A1318516.en
1318572,Tandonia jablanacensis,170910,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170910A1318572.en
1318586,Vitrea trolli,170911,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170911A1318586.en
1318642,Carinigera dextrorsa,170915,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170915A1318642.en
1318670,Balcanodiscus carinatus,170917,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170917A1318670.en
1318726,Limax lachensis,170921,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170921A1318726.en
1318740,Allaegopis jonicus,170922,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170922A1318740.en
1318782,Delima pfeifferi,170926,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170926A1318782.en
1318810,Zonites oertzeni,170928,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170928A1318810.en
1318852,Limax subalpinus,170931,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170931A1318852.en
1318880,Alopia nixa,170933,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170933A1318880.en
1318894,Vitrea subaii,170934,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170934A1318894.en
1318908,Carinigera praecipua,170935,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170935A1318908.en
1318922,Hypnophila cylindrica,170936,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170936A1318922.en
1318992,Herilla pavlovici,170941,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170941A1318992.en
1319104,Alopia plumbea,170949,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170949A1319104.en
1319146,Arion wiktori,170952,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170952A1319146.en
1319254,Isabellaria isabellina,170957,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170957A1319254.en
1319282,Oxychilus miceui,170959,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170959A1319282.en
1319310,Retinella circumsessa,170961,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170961A1319310.en
1319366,Albinaria zilchi,170965,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170965A1319366.en
1319436,Oxychilus volutella,170970,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170970A1319436.en
1319464,Medora armata,170972,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170972A1319464.en
1319478,Albinaria voithii,170973,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170973A1319478.en
1319506,Tandonia piriniana,170975,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170975A1319506.en
1319534,Coilostele acus,170977,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170977A1319534.en
1319548,Carinigera tantilla,170978,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170978A1319548.en
1319590,Virpazaria adrianae,170981,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170981A1319590.en
1319618,Lehmannia medioflagellata,170983,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170983A1319618.en
1319632,Muticaria neuteboomi,170984,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170984A1319632.en
1319646,Delima albocincta,170985,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170985A1319646.en
1319674,Albinaria solicola,170987,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170987A1319674.en
1319688,Gibbulinella dealbata,170988,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170988A1319688.en
1319716,Medora stenostoma,170990,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170990A1319716.en
1319758,Carinigera octava,170993,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170993A1319758.en
1319800,Carinigera pharsalica,170996,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170996A1319800.en
1319828,Limax pironae,170998,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T170998A1319828.en
1319856,Montenegrina stankovici,171000,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171000A1319856.en
1319898,Carinigera superba,171003,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171003A1319898.en
1319926,Albinaria freytagi,171006,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171006A1319926.en
1319940,Graciliaria inserta,171007,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171007A1319940.en
1319982,Vermetum festinans,171010,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171010A1319982.en
1320038,Inchoatia regina,171014,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171014A1320038.en
1320052,Cibinia nana,171015,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171015A1320052.en
1320094,Bulgarica pindica,171018,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171018A1320094.en
1320136,Medora hiltrudae,171021,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171021A1320136.en
1320276,Retinella giustii,171031,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171031A1320276.en
1320290,Charpentieria septemplicata,171032,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171032A1320290.en
1320304,Charpentieria grohmanniana,171033,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171033A1320304.en
1320388,Albinaria litoraria,171039,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171039A1320388.en
1320486,Carinigera liebegottae,171046,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171046A1320486.en
1320598,Doraegopis carinatus,171054,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171054A1320598.en
1320626,Oxychilus gardinii,171056,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171056A1320626.en
1320668,Oxychilus uziellii,171059,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171059A1320668.en
1320682,Vallatia vallata,171060,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171060A1320682.en
1320710,Oxychilus canini,171062,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171062A1320710.en
1320766,Cecilioides actoniana,171066,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171066A1320766.en
1320780,Janulus pompylius,171067,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171067A1320780.en
1320794,Limax wolterstorffi,171068,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171068A1320794.en
1320822,Idyla liebegottae,171070,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171070A1320822.en
1320836,Tsoukatosia christinae,171071,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171071A1320836.en
1320878,Bulgarica urbanskii,171074,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171074A1320878.en
1320892,Sciocochlea collasi,171075,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171075A1320892.en
1320920,Leucostigma candidescens,171077,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171077A1320920.en
1320934,Carinigera pellucida,171078,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171078A1320934.en
1320962,Tandonia dalmatina,171080,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171080A1320962.en
1320976,Sphincterochila insularis,171081,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171081A1320976.en
1320990,Cecilioides stephaniana,171082,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171082A1320990.en
1321018,Macedonica pirotana,171084,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171084A1321018.en
1321060,Oxychilus lathyri,171087,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171087A1321060.en
1321074,Schistophallus oscari,171088,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171088A1321074.en
1321102,Bulgarica moellendorffi,171090,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171090A1321102.en
1321116,Daudebardia wiktori,171091,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171091A1321116.en
1321130,Laciniaria bajula,171092,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171092A1321130.en
1321144,Gyralina pageti,171093,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171093A1321144.en
1321158,Retinella rochebruni,171094,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171094A1321158.en
1321172,Limax dobrogicus,171095,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171095A1321172.en
1321214,Ferussacia tumidula,171098,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171098A1321214.en
1321270,Balea nitida,171103,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171103A1321270.en
1321284,Oxychilus spectabilis,171104,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171104A1321284.en
1321368,Doraegopis euboeicus,171108,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171108A1321368.en
1321382,Bulgarica pavlovici,171109,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171109A1321382.en
1321410,Lindbergia gittenbergeri,171111,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171111A1321410.en
1321424,Atlantica retexta,171112,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171112A1321424.en
1321438,Cibinia transsilvanica,171113,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171113A1321438.en
1321452,Ferussacia attenuata,171114,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171114A1321452.en
1321494,Doraegopis boeoticus,171117,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171117A1321494.en
1321508,Milax verrucosus,171118,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171118A1321508.en
1321536,Balcanodiscus magnus,171120,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171120A1321536.en
1321550,Allaegopis subariedeli,171121,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171121A1321550.en
1321578,Isabellaria perplana,171123,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171123A1321578.en
1321606,Arion gilvus,171125,https://dx.doi.org/10.2305/IUCN.UK.2018-1.RLTS.T171125A1321606.en
1321620,Delima edmibrani,171126,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171126A1321620.en
1321676,Montenegrina helvola,171130,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171130A1321676.en
1321732,Oxychilus blauneri,171134,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171134A1321732.en
1321760,Vitrea schuetti,171136,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171136A1321760.en
1321802,Atlantica gomerensis,171139,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171139A1321802.en
1321830,Albinaria sublamellosa,171141,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171141A1321830.en
1321844,Ferussacia vitrea,171142,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171142A1321844.en
1321858,Macedonica slavica,171143,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171143A1321858.en
1321872,Delima pellucida,171144,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171144A1321872.en
1321886,Arion iratii,171145,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171145A1321886.en
1321971,Vitrea zilchi,171149,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171149A1321971.en
1322042,Mediterranea mylonasi,171152,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171152A1322042.en
1322056,Albinaria krueperi,171153,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171153A1322056.en
1322070,Charpentieria tiberii,171154,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171154A1322070.en
1322098,Alopia glauca,171156,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171156A1322098.en
1322126,Gyralina tarabosensis,171158,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171158A1322126.en
1322168,Mediterranea polygyra,171161,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171161A1322168.en
1322182,Albinaria hohorsti,171162,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171162A1322182.en
1322196,Alopia meschendorferi,171163,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171163A1322196.en
1322224,Graecophaedusa sperrlei,171165,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171165A1322224.en
1322266,Pyrgella leacociana,171168,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171168A1322266.en
1322338,Oxychilus majori,171171,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171171A1322338.en
1322352,Zonites messenicus,171172,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171172A1322352.en
1322408,Vitrea schneideri,171176,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171176A1322408.en
1322464,Delima helenae,171181,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171181A1322464.en
1322520,Limax granosus,171185,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171185A1322520.en
1322604,Oxychilus courquini,171191,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171191A1322604.en
1322632,Albinaria haessleini,171193,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171193A1322632.en
1322660,Vitrea matsakisi,171195,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171195A1322660.en
1322716,Arion paularensis,171199,https://dx.doi.org/10.2305/IUCN.UK.2018-1.RLTS.T171199A1322716.en
1322758,Laciniaria macilenta,171202,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171202A1322758.en
1322772,Amphorella tuberculata,171203,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171203A1322772.en
1322886,Arion urbiae,171209,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171209A1322886.en
1322942,Delima hiltrudis,171213,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171213A1322942.en
1322956,Macedonica zilchi,171214,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171214A1322956.en
1322970,Carinigera thessalonica,171215,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171215A1322970.en
1322984,Macedonica guicciardii,171216,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171216A1322984.en
1322998,Albinaria contaminata,171217,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171217A1322998.en
1323012,Arion baeticus,171218,https://dx.doi.org/10.2305/IUCN.UK.2018-1.RLTS.T171218A1323012.en
1323040,Carinigera chelidromia,171220,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171220A1323040.en
1323082,Carinigera calabacensis,171223,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171223A1323082.en
1323096,Alopia nefasta,171224,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171224A1323096.en
1323124,Limax veronensis,171226,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171226A1323124.en
1323166,Arion franciscoloi,171230,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171230A1323166.en
1323194,Medora italiana,171232,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171232A1323194.en
1323208,Aegopinella graziadei,171233,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171233A1323208.en
1323250,Isabellaria bathyclista,171236,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171236A1323250.en
1323264,Macedonica brabeneci,171237,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171237A1323264.en
1323278,Mediterranea ionica,171239,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171239A1323278.en
1323306,Albinaria hians,171241,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171241A1323306.en
1323320,Mediterranea pieperi,171242,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171242A1323320.en
1323362,Gyralina gjirokastrana,171245,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171245A1323362.en
1323432,Albinaria petrosa,171250,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171250A1323432.en
1323488,Vitrea argolica,171254,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171254A1323488.en
1323586,Janulus bifrons,171261,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171261A1323586.en
1323600,Cochlodina meisneriana,171262,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171262A1323600.en
1323614,Albinaria gerolimena,171263,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171263A1323614.en
1323628,Protoherilla mirabilis,171264,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171264A1323628.en
1323670,Balea kaeufeli,171267,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171267A1323670.en
1323698,Klemmia sinistrorsa,171269,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171269A1323698.en
1323726,Oxychilus tropidophorus,171271,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171271A1323726.en
1323768,Charpentieria ernae,171274,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171274A1323768.en
1323782,Macedonica ypsilon,171275,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171275A1323782.en
1323796,Oxychilus denatale,171276,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171276A1323796.en
1323810,Ferussacia submajor,171277,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171277A1323810.en
1323824,Isabellaria thermopylarum,171278,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171278A1323824.en
1323838,Oxychilus brincki,171279,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171279A1323838.en
1323852,Zonites kobelti,171280,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171280A1323852.en
1323866,Albinaria mixta,171281,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171281A1323866.en
1323880,Bulgarica fraudigera,171282,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171282A1323880.en
1323922,Oxychilus absoloni,171285,https://dx.doi.org/10.2305/IUCN.UK.2017-3.RLTS.T171285A1323922.en
