assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
47995800,47981998,Sphecodes creticus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,resident,Unknown
48031475,47943578,Agoliinus pittinoi,4.4,Grassland - Temperate,,resident,Suitable
48031890,47944402,Nobius rhodiensis,18,Unknown,,,Suitable
48032052,47945259,Paracoptochirus kozanensis,4.4,Grassland - Temperate,,resident,Suitable
48032062,47945322,Paracoptochirus vignai,4.4,Grassland - Temperate,,resident,Suitable
50137978,19199706,Megachile cressa,18,Unknown,,unknown,Unknown
50142482,19198908,Megachile semicircularis,18,Unknown,,unknown,Unknown
53713070,173274,Kretania psylorita,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
53714375,173287,Hipparchia cretica,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
64557835,173214,Coenonympha thyrsis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
64563270,173305,Hipparchia christenseni,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
64809060,173252,Maniola chia,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
64821523,173225,Pseudochazara graeca,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
64823983,173219,Zerynthia cretica,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
69264218,19198691,Megachile rhodosiaca,18,Unknown,,unknown,Unknown
69638033,69637992,Chorthippus ferdinandi,4.4,Grassland - Temperate,Yes,resident,Suitable
69668556,69668544,Ovaliptila kinzelbachi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
69668595,69668585,Ovaliptila krueperi,7.2,Caves and Subterranean Habitats (non-aquatic) - Other Subterranean Habitats,,resident,Unknown
69668595,69668585,Ovaliptila krueperi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,resident,Unknown
69668595,69668585,Ovaliptila krueperi,1.4,Forest - Temperate,,resident,Unknown
69668760,69668679,Ovaliptila lindbergi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
69668802,69668788,Ovaliptila nana,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
69668850,69668847,Ovaliptila newmanae,1.4,Forest - Temperate,Yes,resident,Suitable
69669501,69669391,Ovaliptila wettsteini,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,resident,Unknown
69680725,44698100,Rhacocleis silvestrii,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
69681546,69681526,Gryllomorpha cretensis,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,resident,Unknown
69681546,69681526,Gryllomorpha cretensis,14.5,Artificial/Terrestrial - Urban Areas,,resident,Unknown
69681546,69681526,Gryllomorpha cretensis,1.4,Forest - Temperate,,resident,Unknown
70432562,14870997,Chorthippus lacustris,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,resident,Suitable
70564378,16084579,Chorthippus biroi,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70564582,16084612,Chorthippus moreanus,4.4,Grassland - Temperate,Yes,resident,Suitable
70564582,16084612,Chorthippus moreanus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70564761,16084456,Chorthippus parnon,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70564761,16084456,Chorthippus parnon,4.4,Grassland - Temperate,Yes,resident,Suitable
70565847,16084479,Chorthippus pulloides,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Marginal
70565847,16084479,Chorthippus pulloides,4.4,Grassland - Temperate,Yes,resident,Suitable
70565854,16084530,Chorthippus sangiorgii,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
70565854,16084530,Chorthippus sangiorgii,4.4,Grassland - Temperate,Yes,resident,Suitable
70566026,16084625,Oedipoda venusta,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
70566490,16084417,Oropodisma kyllinii,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,resident,Marginal
70566490,16084417,Oropodisma kyllinii,4.4,Grassland - Temperate,Yes,resident,Suitable
70566509,16084623,Oropodisma lagrecai,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,resident,Marginal
70566509,16084623,Oropodisma lagrecai,4.4,Grassland - Temperate,Yes,resident,Suitable
70566636,16084516,Oropodisma parnassica,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,resident,Marginal
70566636,16084516,Oropodisma parnassica,4.4,Grassland - Temperate,Yes,resident,Suitable
70566653,16084561,Oropodisma taygetosi,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
70566653,16084561,Oropodisma taygetosi,4.4,Grassland - Temperate,Yes,resident,Suitable
70566762,16084584,Oropodisma tymphrestosi,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,resident,Marginal
70566762,16084584,Oropodisma tymphrestosi,4.4,Grassland - Temperate,Yes,resident,Suitable
70567218,16084574,Pezotettix lagoi,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70567692,16084408,Xerohippus solerii,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70567952,68380920,Gryllotalpa krimbasi,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,resident,Suitable
70567979,68439867,Mogoplistes kinzelbachi,18,Unknown,,resident,Suitable
70568039,44698010,Glyphanus obtusus,14.2,Artificial/Terrestrial - Pastureland,Yes,resident,Suitable
70568039,44698010,Glyphanus obtusus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
70568039,44698010,Glyphanus obtusus,4.4,Grassland - Temperate,Yes,resident,Suitable
70571529,68444850,Orchamus raulinii,1.4,Forest - Temperate,Yes,resident,Suitable
70572638,64337698,Acrometopa cretensis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70572787,17181617,Isophya lemnotica,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70577245,17181748,Leptophyes lisae,1.4,Forest - Temperate,No,resident,Suitable
70577245,17181748,Leptophyes lisae,3.4,Shrubland - Temperate,Yes,resident,Suitable
70577245,17181748,Leptophyes lisae,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70577990,17181859,Metaplastes oertzeni,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70578251,17181896,Poecilimon aegaeus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70580066,17181947,Poecilimon cretensis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70583263,17181974,Poecilimon gerlindae,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70587058,68458212,Poecilimon mariannae,14.1,Artificial/Terrestrial - Arable Land,Yes,resident,Suitable
70588026,45466621,Poecilimon nobilis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70588026,45466621,Poecilimon nobilis,4.4,Grassland - Temperate,Yes,resident,Suitable
70588521,45466644,Poecilimon obesus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70588894,45466779,Poecilimon paros,3.4,Shrubland - Temperate,Yes,resident,Suitable
70589222,68458962,Poecilimon propinquus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70589222,68458962,Poecilimon propinquus,3.4,Shrubland - Temperate,Yes,resident,Suitable
70590078,45466695,Poecilimon soulion,3.4,Shrubland - Temperate,Yes,resident,Suitable
70591713,68459242,Poecilimon thessalicus,3.4,Shrubland - Temperate,Yes,resident,Suitable
70592575,68459544,Poecilimon veluchianus,3.4,Shrubland - Temperate,Yes,resident,Suitable
70592810,68459582,Poecilimon werneri,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,resident,Unknown
70592907,68459596,Poecilimon zimmeri,3.4,Shrubland - Temperate,Yes,resident,Suitable
70593097,68313516,Dolichopoda annae,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70593507,17046304,Dolichopoda dalensi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,,Suitable
70594412,17046311,Dolichopoda giachinoi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70594650,68314157,Dolichopoda graeca,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70595042,68314228,Dolichopoda insignis,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
70595257,17046317,Dolichopoda ithakii,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70595489,17046320,Dolichopoda kiriakii,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70595921,17046297,Dolichopoda lustriae,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70596147,68314432,Dolichopoda makrykapa,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70596267,68314461,Dolichopoda matsakisi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70596318,68314517,Dolichopoda naxia,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70613718,70613694,Dolichopoda giulianae,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70613903,70613898,Troglophilus zoiai,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70622869,17046324,Dolichopoda patrizii,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70623051,17046327,Dolichopoda pavesii,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70623319,68314680,Dolichopoda petrochilosi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70623572,68315084,Dolichopoda unicolor,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70623590,68315135,Dolichopoda vandeli,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70623629,68485526,Troglophilus lagoi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70623629,68485526,Troglophilus lagoi,1.4,Forest - Temperate,,resident,Unknown
70623658,68485565,Troglophilus marinae,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70623690,64529440,Anadrymadusa brevipennis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70623879,44710646,Bradyporus oniscus,4.4,Grassland - Temperate,Yes,resident,Suitable
70623879,44710646,Bradyporus oniscus,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
70623879,44710646,Bradyporus oniscus,14.2,Artificial/Terrestrial - Pastureland,Yes,resident,Suitable
70624269,44711866,Eupholidoptera pallipes,3.4,Shrubland - Temperate,Yes,resident,Suitable
70624635,68450071,Parnassiana chelmos,4.4,Grassland - Temperate,Yes,resident,Suitable
70624651,68450152,Parnassiana coracis,4.4,Grassland - Temperate,Yes,resident,Suitable
70624666,68450165,Parnassiana dirphys,4.4,Grassland - Temperate,Yes,resident,Suitable
70624681,68450223,Parnassiana fusca,4.4,Grassland - Temperate,Yes,resident,Suitable
70624696,68450237,Parnassiana gionica,4.4,Grassland - Temperate,Yes,resident,Suitable
70624711,68450241,Parnassiana menalon,4.4,Grassland - Temperate,Yes,resident,Suitable
70624711,68450241,Parnassiana menalon,3.4,Shrubland - Temperate,No,resident,Suitable
70624738,68450251,Parnassiana nigromarginata,4.4,Grassland - Temperate,Yes,resident,Suitable
70624763,68450271,Parnassiana panaetolikon,4.4,Grassland - Temperate,Yes,resident,Suitable
70624784,68450303,Parnassiana parnassica,4.4,Grassland - Temperate,Yes,resident,Suitable
70624834,68450311,Parnassiana parnon,4.4,Grassland - Temperate,Yes,resident,Suitable
70624861,68450318,Parnassiana tenuis,4.4,Grassland - Temperate,Yes,resident,Suitable
70624888,68450364,Parnassiana tymphiensis,4.4,Grassland - Temperate,Yes,resident,Suitable
70624904,68450372,Parnassiana tymphrestos,4.4,Grassland - Temperate,Yes,resident,Suitable
70624951,68451909,Pholidoptera lucasi,1.4,Forest - Temperate,Yes,resident,Suitable
70624978,44698034,Rhacocleis agiostratica,18,Unknown,,resident,Unknown
70625066,44698051,Rhacocleis crypta,4.4,Grassland - Temperate,Yes,resident,Suitable
70625081,44698053,Rhacocleis derrai,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625107,44698055,Rhacocleis distinguenda,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625138,44698057,Rhacocleis edentata,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625171,44698059,Rhacocleis ferdinandi,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625186,44698070,Rhacocleis graeca,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625240,44698072,Rhacocleis insularis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625268,44698076,Rhacocleis lithoscirtetes,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
70625294,44698104,Rhacocleis trilobata,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625315,44698115,Rhacocleis uvarovi,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625374,44698141,Rhacocleis werneri,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70625374,44698141,Rhacocleis werneri,3.4,Shrubland - Temperate,Yes,resident,Suitable
70627797,70613415,Dolichopoda calidnae,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
70627851,68468653,Saga hellenica,4.4,Grassland - Temperate,Yes,resident,Suitable
70627851,68468653,Saga hellenica,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
70627851,68468653,Saga hellenica,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
70627851,68468653,Saga hellenica,14.2,Artificial/Terrestrial - Pastureland,Yes,resident,Suitable
74528394,68455994,Poecilimon laevissimus,4.4,Grassland - Temperate,No,resident,Suitable
74528394,68455994,Poecilimon laevissimus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
87310028,86802697,Alosterna pauli,1.4,Forest - Temperate,Yes,resident,Suitable
87311325,86807153,Paracorymbia picticornis,1.4,Forest - Temperate,Yes,resident,Suitable
87311361,86807269,Pedostrangalia ariadne,14.3,Artificial/Terrestrial - Plantations,Yes,resident,Suitable
87311361,86807269,Pedostrangalia ariadne,1.4,Forest - Temperate,Yes,resident,Suitable
87311361,86807269,Pedostrangalia ariadne,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
87311361,86807269,Pedostrangalia ariadne,14.4,Artificial/Terrestrial - Rural Gardens,Yes,resident,Suitable
87313606,86863400,Hymenalia elongata,1.4,Forest - Temperate,Yes,resident,Suitable
87314193,86883960,Mycetochara flavicornis,18,Unknown,Yes,resident,Suitable
87314453,86884024,Mycetochara jonica,18,Unknown,Yes,resident,Suitable
87314522,86884117,Mycetochara myrmecophila,18,Unknown,Yes,resident,Suitable
87341023,87329419,Mycetochara cretica,18,Unknown,Yes,resident,Suitable
88000000,87999248,Prionotropis willemsorum,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
88000000,87999248,Prionotropis willemsorum,4.4,Grassland - Temperate,Yes,resident,Suitable
88047152,88046398,Stictoleptura slamai,18,Unknown,Yes,resident,Suitable
90854097,90853972,Dolichopoda ochtoniai,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
90854152,90854150,Dolichopoda saraolacosi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
90947052,90934784,Ceratophyus schaffrathi,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
90947052,90934784,Ceratophyus schaffrathi,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Yes,resident,Suitable
91395333,91394977,Stictoleptura ivoroberti,1.4,Forest - Temperate,Yes,resident,Suitable
98732278,91470563,Coxelus alinae,1.4,Forest - Temperate,,,Suitable
98732380,91473473,Diplagia hellenica,18,Unknown,,,Suitable
99773641,99773552,Rhacocleis andikithirensis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
103506603,16084613,Chorthippus crassiceps,4.4,Grassland - Temperate,Yes,resident,Suitable
103506603,16084613,Chorthippus crassiceps,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
103507242,68313777,Dolichopoda cassagnaui,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,resident,Suitable
103507546,70613726,Dolichopoda kalithea,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
103507773,68314552,Dolichopoda paraskevi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
103508061,68314902,Dolichopoda steriotisi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
103508315,68314976,Dolichopoda thasosensis,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
103508476,45463437,Eupholidoptera cretica,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
103508875,17046307,Dolichopoda gasparoi,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
103509603,17181907,Poecilimon athos,3.4,Shrubland - Temperate,Yes,resident,Suitable
